"Aou","stateroute","occ","presence","ALPHA.CODE","latitude","longitude","sp_success","sp_fail","mat.mean","elev.mean","map.mean","ndvi.mean","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","pred_glm_pr","pred_glm_occ","pred_gam_pr","pred_gam_occ","pred_rf_occ","pred_rf_pr","max_pred_pres"
7680,3007,0.0666666666666667,1,"MOBL",62.7247807,-143.8893879,1,14,-47.5361111111111,1014.2,28.9638888888889,0.816411822419794,-48.5759368836292,122.609467455621,26.1341222879684,12141.4871794872,192.830374753452,-267.325443786982,460.155818540434,105.341222879684,-111.171597633136,105.341222879684,-200.785009861933,343.222879684418,65.8717948717949,11.043392504931,60.9526627218935,168.901380670611,40.1715976331361,168.901380670611,52.0986193293886,0.0489479558140359,0.0213461759346261,0.0334547924640958,9.68520980047575e-06,0.00668276972624812,2.4980018054066e-16,0.304513782262802
7680,3420,0.0666666666666667,1,"MOBL",63.6093407,-142.3235417,1,14,-64.8828125,781.96875,18.515625,0.845302849828432,-65.032319391635,133.652091254753,23.9505703422053,14909.9163498099,211.174904942966,-335.503802281369,546.678707224335,118.631178707224,-139.28897338403,118.631178707224,-258.726235741445,222.697718631179,57.3003802281369,4.23574144486692,88.93536121673,137.218631178707,15.7661596958175,137.218631178707,21.4505703422053,0.0398059545212456,0.0149084510849519,0.00505148299802226,0.0132771814649075,8.71459694989224e-05,0.00114285714285736,0.23678819835186
7680,4004,0.0666666666666667,1,"MOBL",49.81509,-113.56982,1,14,40.96875,1102.41666666667,37.7465277777778,0.763902453829265,41.5939226519337,136.616022099448,33.9171270718232,8597.96132596685,244.403314917127,-153.35635359116,397.759668508287,130.049723756906,-7.8646408839779,149.906077348066,-69.7154696132597,450.580110497238,75.1961325966851,20.7044198895028,45.1491712707182,179.185082872928,64.2044198895028,170.732044198895,67.4972375690608,0.0626871007156141,0.0380461017474554,0.0501193563160739,0.12884966701614,0.0921810699588477,0.0812807881773398,0.451335191726685
7680,4010,0.733333333333333,1,"MOBL",50.48053,-114.42456,11,4.00000000000001,14.1180555555556,1550.45833333333,46.09375,0.855072383098574,13.6103542234332,130.444141689373,33.2425068119891,8294.96457765668,208.010899182561,-178.068119891008,386.079019073569,84.2207084468665,-27.5940054495913,117.234332425068,-92.3160762942779,557.16621253406,86.0108991825613,27.732970027248,36.5694822888283,206.141689373297,93.2970027247956,195.675749318801,107.095367847411,0.0933338703056549,0.0597762799685443,0.139148662138156,0.0665495994094117,0.0430645161290323,0.054144144144144,0.491003811359406
7680,4022,0.733333333333333,1,"MOBL",52.02799,-114.47782,11,4.00000000000001,20.5724637681159,1033.91304347826,41.4202898550725,0.859591671820243,20.5755968169761,134.989389920424,32.6233421750663,9670.18037135278,220.657824933687,-187.254641909814,407.912466843501,133.941644562334,-44.5437665782493,138.429708222812,-108.981432360743,497.46949602122,89.2785145888594,17.0106100795756,61.1856763925729,235.777188328912,59.8435013262599,235.233421750663,62.8488063660477,0.0644495463500557,0.0302278592832552,0.0706579628398135,0.0093766653388268,0.00941251596424011,0.0566484517304187,0.398438781499863
7680,4028,0.266666666666667,1,"MOBL",53.33769,-112.78208,4.00000000000001,11,20.2534722222222,721.5,36.9756944444444,0.823620948872995,20.3061224489796,120.048469387755,27.4260204081633,11008.3571428571,227.354591836735,-201.854591836735,429.209183673469,152.168367346939,-44.3035714285714,152.168367346939,-128.30612244898,444.788265306122,85.0408163265306,15.2117346938776,67.0102040816327,231.609693877551,51.6913265306122,231.609693877551,57.3341836734694,0.0463230712779265,0.0164989741630536,0.0691229059618891,0.0127746912074556,0.0121863799283154,0.0230337078651686,0.313721984624863
7680,4105,0.266666666666667,1,"MOBL",49.0201,-114.04528,4.00000000000001,11,20.405303030303,1665.31818181818,53.9242424242424,0.837424023687098,21.2367688022284,131.696378830084,35.4512534818941,7730.9860724234,220.860724233983,-145.754874651811,366.615598885794,33.857938718663,42.9693593314763,120.980501392758,-76.2284122562674,642.676880222841,79.7075208913649,39.1114206128134,22.7855153203343,202.490250696379,133.236768802228,173.805013927577,159.601671309192,0.123843900928967,0.0770376114322359,0.100035923111341,0.127259384070819,0.0334536082474227,0.0235867446393763,0.583992838859558
7680,4115,0.4,1,"MOBL",51.54794,-114.21268,6,9,23.1050724637681,1106.52173913043,38.5797101449275,0.848618245614035,22.7941176470588,132.072192513369,31.9572192513369,9498.59090909091,223.213903743316,-183.323529411765,406.53743315508,134.096256684492,-35.7914438502674,139.617647058824,-102.882352941176,465.48128342246,85.120320855615,16.0267379679144,58.4197860962567,215.614973262032,56.5454545454545,214.745989304813,60.3368983957219,0.0716905773421215,0.0362501259800541,0.0897773630790598,0.0199979420192798,0.0395032679738562,0.0789617486338797,0.479475736618042
7680,4136,0.333333333333333,1,"MOBL",54.18052,-110.30494,4.99999999999999,10,11.01,589.36,36.92,0.882955007235274,11.1582914572864,118.525125628141,25.0477386934673,11954.1055276382,229.645728643216,-231.025125628141,460.670854271357,152.977386934673,-128.540201005025,152.977386934673,-152.248743718593,443.246231155779,82.3442211055276,13.6683417085427,63.9547738693467,225.896984924623,53.0452261306533,225.896984924623,55.6909547738693,0.0433399078435009,0.0152513225116427,0.0669432660026875,0.0220409225541477,0.0145077720207255,0.0350710900473933,0.254578828811646
7680,4204,0.266666666666667,1,"MOBL",49.26174,-113.65683,4.00000000000001,11,36.2971014492754,1364.13043478261,42.8297101449275,0.83058597063287,36.9522471910112,133.589887640449,35.1488764044944,8053.41573033708,236.626404494382,-138.837078651685,375.463483146067,108.85393258427,-22.0337078651685,140.224719101124,-66.0505617977528,511.261235955056,77.5449438202247,26.7837078651685,37.8033707865169,188.480337078652,88.4129213483146,170.76404494382,92.2612359550562,0.107870155764271,0.0654391260774706,0.1435512937099,0.179816909052088,0.0671088435374149,0.154918032786885,0.618683159351349
7680,4229,0.333333333333333,1,"MOBL",53.3377,-113.85339,4.99999999999999,10,24.13,740.28,40.15,0.829228685054586,24.2468193384224,126.722646310433,29.0763358778626,10549.3918575064,228.193384223919,-200.188295165394,428.381679389313,150.732824427481,-37.8117048346056,150.732824427481,-117.849872773537,480.050890585242,93.9949109414758,17.3053435114504,66.1145038167939,247.427480916031,56.4834605597964,247.427480916031,62.9770992366412,0.039925004733004,0.0151949822720995,0.0393802439798263,0.0112655613099241,0.0175191064079954,0.00837606837606851,0.247670292854309
