"stateroute","mat.mean","elev.mean","map.mean","ndvi.mean","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","aou","occ","presence","ALPHA.CODE","latitude","longitude","sp_success","sp_fail","pred_glm_pr","pred_glm_occ","pred_gam_pr","pred_gam_occ","pred_rf_occ","pred_rf_pr","max_pred_pres"
4005,14.3819444444444,1651.54166666667,57.4444444444444,0.852997523847769,14.296918767507,127.285714285714,33.8823529411765,7821.36134453782,209.15406162465,-160.949579831933,370.103641456583,17.3557422969188,49.9243697478992,113.389355742297,-84.546218487395,695.344537815126,82.7647058823529,42.1932773109244,20.3501400560224,216.254901960784,142.162464985994,181.490196078431,181.352941176471,5180,0,0,"CAFI",49.6325,-114.58692,0,15,0.146688514757866,0.0762688991688834,0.173663382822809,0.0441420540373496,0.0373402417962004,0.12431693989071,0.446585059165955
4105,20.405303030303,1665.31818181818,53.9242424242424,0.837424023687098,21.2367688022284,131.696378830084,35.4512534818941,7730.9860724234,220.860724233983,-145.754874651811,366.615598885794,33.857938718663,42.9693593314763,120.980501392758,-76.2284122562674,642.676880222841,79.7075208913649,39.1114206128134,22.7855153203343,202.490250696379,133.236768802228,173.805013927577,159.601671309192,5180,0,0,"CAFI",49.0201,-114.04528,0,15,0.155742269261436,0.0759187865288727,0.149634759536349,0.093939148142028,0.009553264604811,0.06867816091954,0.556533634662628
4196,-11.0144927536232,2025.73913043478,53.1992753623188,0.731158272978007,-10.9620596205962,119.574525745257,31.8428184281843,8055.9674796748,178.970189701897,-190.728997289973,369.69918699187,47.2520325203252,-40.8617886178862,90.0623306233062,-112.579945799458,638.669376693767,86.2953929539295,37.3550135501355,25.1463414634146,212.018970189702,127.016260162602,195.382113821138,148.365853658537,5180,0,0,"CAFI",50.6917,-115.13917,0,15,0.13153713664874,0.0881410334254036,0.0408995819940319,2.42179598442388e-05,0.150055865921788,0.225130890052356,0.294288963079453
4204,36.2971014492754,1364.13043478261,42.8297101449275,0.83058597063287,36.9522471910112,133.589887640449,35.1488764044944,8053.41573033708,236.626404494382,-138.837078651685,375.463483146067,108.85393258427,-22.0337078651685,140.224719101124,-66.0505617977528,511.261235955056,77.5449438202247,26.7837078651685,37.8033707865169,188.480337078652,88.4129213483146,170.76404494382,92.2612359550562,5180,0,0,"CAFI",49.26174,-113.65683,0,15,0.148815051955967,0.0808995625333411,0.11342363977457,0.0171897672389191,0.0884748102139406,0.113731060606061,0.616716265678406
4205,15.6515151515152,1635,56.1780303030303,0.842466709490188,16.0863509749304,128.217270194986,34.0306406685237,7835.29247910864,211.267409470752,-159.924791086351,371.192200557103,32.7186629526462,37.9052924791086,115.311977715877,-83.008356545961,672.576601671309,81.7270194986072,40.6155988857939,21.4122562674095,211.314763231198,136.777158774373,181.272980501393,168.520891364902,5180,0,0,"CAFI",49.63589,-114.48967,0,15,0.14311635648558,0.0750236905155774,0.152625347372357,0.07972525726022,0.0238409475465312,0.0671195652173911,0.468665152788162
4304,37.7333333333333,1192.32,40.6333333333333,0.785910264785297,37.9279778393352,135.963988919668,34.393351800554,8334.86703601108,239.002770083102,-151.041551246537,390.04432132964,119.060941828255,-10.4321329639889,143.072022160665,-69.4210526315789,486.157894736842,75.9030470914127,24.2825484764543,40.1108033240997,184.612188365651,75.9916897506925,173.030470914127,80.3684210526316,5180,0,0,"CAFI",49.74948,-113.78431,0,15,0.103030935122397,0.0585644818705134,0.223740425632324,0.218741694419751,0.153220439691028,0.262407407407408,0.583813369274139
4404,24.4015151515152,1423.90909090909,45.9848484848485,0.818052761636036,24.612188365651,134.216066481994,34.3102493074792,8123.61218836565,222.617728531856,-163.08864265928,385.706371191136,91.8365650969529,-15.4930747922438,126.587257617729,-79.0083102493075,548.994459833795,79.8337950138504,29.2493074792244,33.595567867036,196.373961218837,95.3795013850416,181.772853185596,104.85595567867,5180,0,0,"CAFI",49.875772,-114.079114,0,15,0.131273299709657,0.0807735212530217,0.10986552557128,0.047004887648455,0.0234038800705466,0.0655136268343815,0.536602139472961
4504,29.1041666666667,1292.75,42.1770833333333,0.806858314615586,29.7005494505494,136.590659340659,34.1510989010989,8345.57142857143,229.873626373626,-164.335164835165,394.208791208791,107.840659340659,-14.3214285714286,134.167582417582,-77.3681318681319,504.211538461538,78.9478021978022,24.6675824175824,39.6483516483516,190.68956043956,78.7087912087912,180.659340659341,85.8461538461538,5180,0,0,"CAFI",49.98083,-113.908,0,15,0.12017828688606,0.0771694851081005,0.161411992053713,0.0687752328369797,0.145246913580247,0.173108384458078,0.573334336280823
6002,95.8157894736842,1931,27.4649122807018,0.375538812785388,98.608843537415,155.775510204082,40.4591836734694,7950.41156462585,306.251700680272,-74.2823129251701,380.534013605442,115.962585034014,132.863945578231,203.493197278912,0.32312925170068,314.037414965986,40.0034013605442,10.8231292517007,30.078231292517,99.891156462585,45.6156462585034,82.765306122449,88.812925170068,5180,0,0,"CAFI",36.7313947,-112.0460509,0,15,0.0632340761686629,0.0179455072620763,0.139006411034156,0.0153254734707425,0.0107338820301782,0.0554673721340385,0.278122454881668
6003,119.185185185185,1646.55555555556,16.5277777777778,0.1736899543379,119.989619377163,157.733564013841,39.2560553633218,8500.0830449827,332.065743944637,-64.6470588235294,396.712802768166,223.159169550173,160.283737024221,230.709342560554,11.9965397923875,196.16955017301,30.0726643598616,6.72664359861592,35.7612456747405,72.1764705882353,28.7785467128028,60.0034602076125,45.5847750865052,5180,0,0,"CAFI",36.1623537,-111.3865819,0,15,0.019067831977972,0.00411943468876398,5.43549512704878e-05,2.22044604925031e-16,0.00127551020408164,-9.71445146547012e-17,0.0198042467236519
6004,106.239583333333,1984.75,21.1666666666667,0.264622072072072,106.797945205479,139.986301369863,36.3527397260274,8469.97945205479,311.356164383562,-68.4931506849315,379.849315068493,210.061643835616,145.547945205479,217.986301369863,0.383561643835616,251.869863013699,34.6746575342466,7.8527397260274,33.7808219178082,89.2739726027397,34.208904109589,72.7534246575343,58.8835616438356,5180,0,0,"CAFI",36.5612867,-110.5019459,0,15,0.0450185159919289,0.0109707572681183,0.00502160466965111,2.22044604925031e-16,0.0313794954374664,0.0760828625235404,0.059272613376379
6005,104.976851851852,1868.16666666667,22.1018518518519,0.283720091324201,106.166089965398,157.204152249135,38.5328719723183,8628.46020761246,318.59169550173,-84.2560553633218,402.847750865052,200.519031141869,146.730103806228,219.055363321799,-3.83044982698962,260.826989619377,35.4221453287197,7.82352941176471,35.1833910034602,93.5536332179931,34.5363321799308,74.4567474048443,60.0934256055363,5180,0,0,"CAFI",36.5089267,-109.4726859,0,15,0.0402038376192705,0.0106923271697727,0.000202992270030032,2.22044604925031e-16,-4.16333634234434e-17,0.00697674418604637,0.0529405623674393
6010,114.029411764706,1756.64705882353,18.7745098039216,0.17315296803653,114.07560137457,162.79381443299,40.1305841924399,8456.51890034364,326.360824742268,-74.4570446735395,400.817869415808,217.247422680412,153.240549828179,224.037800687285,6.47766323024055,224.525773195876,34.8178694158076,6.4639175257732,40.0756013745704,87.2852233676976,28.9553264604811,70.4089347079038,49.4914089347079,5180,0,0,"CAFI",35.8687197,-110.6230399,0,15,0.0206971865677595,0.00496793702068337,5.42775209088966e-05,2.22044604925031e-16,0.00412087912087905,-3.19189119579733e-16,0.0233515314757824
6052,96.1388888888889,1929.55555555556,28.4814814814815,0.412306306306306,94.8125,157.4375,41.6354166666667,7736.35763888889,299.350694444444,-74.5972222222222,373.947916666667,139.347222222222,127.767361111111,196.881944444444,-0.270833333333333,343.743055555556,45.1388888888889,11.3090277777778,32.3402777777778,112.829861111111,47.9756944444444,93.8541666666667,95.2777777777778,5180,0,0,"CAFI",36.3131479,-112.0319722,0,15,0.0726338247421806,0.0222474165122148,0.333280912165075,0.156530903266467,0.0270412698412698,0.144684684684685,0.401639312505722
6053,127.973684210526,1512.21052631579,12.5964912280702,0.178056888888889,128.725085910653,145.044673539519,36.0756013745704,8856.09621993127,341.405498281787,-55.3505154639175,396.756013745704,235.659793814433,171.666666666667,244.257731958763,16.1202749140893,150.189003436426,21.1718213058419,6.09621993127148,30.3505154639175,51.7525773195876,24.0412371134021,43.8865979381443,38.0309278350515,5180,0,0,"CAFI",36.9132282,-111.4526999,0,15,0.0185100082222633,0.00346108744879338,1.99952373944311e-06,2.22044604925031e-16,1.38777878078145e-17,-1.80411241501588e-16,0.00891964416950941
6054,113.241228070175,1811.52631578947,17.1228070175439,0.197355111111111,112.578231292517,146.534013605442,37.3027210884354,8534.82993197279,320.489795918367,-67.1530612244898,387.642857142857,216.479591836735,152.421768707483,224.210884353742,4.65646258503401,209.146258503401,30.4863945578231,6.90476190476191,34.6836734693878,76.1054421768708,29.7312925170068,62.6428571428571,48.2721088435374,5180,0,0,"CAFI",36.3915637,-110.8794319,0,15,0.0266806259051644,0.00604699958646421,0.000250698145707063,2.22044604925031e-16,1.38777878078145e-17,0.00425170068027206,0.0248855948448181
6055,106.458333333333,1862.33333333333,21.375,0.238784234234234,107.242214532872,158.505190311419,38.9757785467128,8578.97923875433,319.200692041522,-82.3391003460208,401.539792387543,206.868512110727,147.23875432526,219.557093425606,-1.86505190311419,254.401384083045,35.7404844290657,7.48442906574394,36.401384083045,93.0173010380623,33.363321799308,74.5916955017301,57.3771626297578,5180,0,0,"CAFI",36.3599237,-109.6437909,0,15,0.0319336785670135,0.00825343731428258,0.000158756756188188,2.22044604925031e-16,0.00291438979963567,0.00189393939393925,0.0416273139417171
