"AOU","CommonName","CRC_SCI_NAME","migclass","n_routes","rmse_occ_15yr","rmse_pres_15yr","rmse_gam_15yr","rmse_gam_pres_15yr","rmse_rf_15yr","rmse_rf_pres_15yr","rmse_me_pres_15yr","rmse_occ_5yr","rmse_pres_5yr","rmse_gam_5yr","rmse_gam_pres_5yr","rmse_rf_5yr","rmse_rf_pres_5yr","rmse_me_pres_5yr","sensitivity_glmocc.x","specificity_glmocc.x","pp_glmocc.x","np_glmocc.x","sensitivity_glmpr.x","specificity_glmpr.x","pp_glmpr.x","np_glmpr.x","sensitivity_gamocc.x","specificity_gamocc.x","pp_gamocc.x","np_gamocc.x","sensitivity_gampr.x","specificity_gampr.x","pp_gampr.x","np_gampr.x","sensitivity_rfocc.x","specificity_rfocc.x","pp_rfocc.x","np_rfocc.x","sensitivity_rfpr.x","specificity_rfpr.x","pp_rfpr.x","np_rfpr.x","sensitivity_max.x","specificity_max.x","pp_max.x","np_max.x","sensitivity_glmocc.y","specificity_glmocc.y","pp_glmocc.y","np_glmocc.y","sensitivity_glmpr.y","specificity_glmpr.y","pp_glmpr.y","np_glmpr.y","sensitivity_gamocc.y","specificity_gamocc.y","pp_gamocc.y","np_gamocc.y","sensitivity_gampr.y","specificity_gampr.y","pp_gampr.y","np_gampr.y","sensitivity_rfocc.y","specificity_rfocc.y","pp_rfocc.y","np_rfocc.y","sensitivity_rfpr.y","specificity_rfpr.y","pp_rfpr.y","np_rfpr.y","sensitivity_max.y","specificity_max.y","pp_max.y","np_max.y"
4880,"American Crow","Corvus brachyrhynchos","short",5042,0.225406923627466,0.205076841197699,0.185941019325871,0.164821222911882,0.20823765932354,0.186286367629382,0.378830896590014,0.232286645574398,0.227798897417133,0.195782848455494,0.208562031034038,0.217904392690462,0.219146268048482,0.381295092278885,96.206373292868,34.1836734693878,83.0930537352556,72.8260869565217,100,2.04081632653061,77.4383078730905,100,97.1168437025797,40.3061224489796,84.5442536327609,80.6122448979592,100,15.3061224489796,79.8787878787879,100,96.8133535660091,38.265306122449,84.0579710144928,78.125,99.8482549317147,11.2244897959184,79.0865384615385,95.6521739130435,0,100,NA,22.9239766081871,91.6976456009913,50,96.8586387434555,26.3736263736264,99.6282527881041,4.16666666666667,94.5882352941177,40,91.5737298636927,64.5833333333333,97.7513227513228,31.3131313131313,98.3890954151177,22.9166666666667,95.5475330926594,45.8333333333333,91.82156133829,64.5833333333333,97.7572559366755,31.9587628865979,99.2565055762082,35.4166666666667,96.2740384615385,73.9130434782609,99.7521685254027,6.25,94.7058823529412,60
4900,"Fish Crow","Corvus ossifragus","short",951,0.290237396714831,0.212454894696657,0.207446291023548,0.203125971683347,0.297129942796682,0.241356556268603,0.384843694422618,0.309080526969583,0.291205879761151,0.226636754894669,0.280078244360005,0.319847264437641,0.330526408850578,0.399265355068569,87.2093023255814,36.5384615384615,53.1914893617021,77.5510204081633,100,0,45.2631578947368,NA,84.8837209302326,59.6153846153846,63.4782608695652,82.6666666666667,100,0.961538461538462,45.5026455026455,100,80.2325581395349,44.2307692307692,54.3307086614173,73.015873015873,100,1.92307692307692,45.7446808510638,100,0,100,NA,54.7368421052632,80.5555555555556,40,96.0264900662252,10.2564102564103,100,0,94.7368421052632,NA,61.6666666666667,60,96.5217391304348,8,98.8888888888889,0,94.6808510638298,0,67.2222222222222,30,94.53125,4.83870967741935,97.7777777777778,0,94.6236559139785,0,100,0,94.7368421052632,NA
4910,"Clark's Nutcracker","Nucifraga columbiana","resid",959,0.253693656064757,0.410766280275691,0.158569714726774,0.35197885179246,0.267957756432631,0.404791673663958,0.381674824720298,0.275217416757728,0.403863568798912,0.200278094758703,0.327800057106931,0.284637326522917,0.415001211974539,0.369826768984487,44.7368421052632,93.3333333333333,65.3846153846154,85.7142857142857,86.8421052631579,61.4814814814815,38.8235294117647,94.3181818181818,57.8947368421053,91.8518518518518,66.6666666666667,88.5714285714286,89.4736842105263,61.4814814814815,39.5348837209302,95.4022988505747,65.7894736842105,79.2592592592593,47.1698113207547,89.1666666666667,84.2105263157895,63.7037037037037,39.5061728395062,93.4782608695652,97.3684210526316,23.7037037037037,26.4285714285714,96.969696969697,43.5294117647059,92.0454545454545,84.0909090909091,62.7906976744186,71.7647058823529,72.7272727272727,71.7647058823529,72.7272727272727,38.8235294117647,86.3636363636364,73.3333333333333,59.375,75.2941176470588,65.9090909090909,68.0851063829787,73.4177215189873,58.8235294117647,89.7727272727273,84.7457627118644,69.2982456140351,70.5882352941177,71.5909090909091,70.5882352941177,71.5909090909091,85.8823529411765,55.6818181818182,65.1785714285714,80.327868852459
4930,"European Starling","Sturnus vulgaris","short",5468,0.282742433751933,0.246010711087939,0.239957869993372,0.224812334493136,0.258486822702723,0.237267303439124,0.384634093836847,0.28958738639465,0.272396966662886,0.2521132431737,0.246661014415919,0.272395507966434,0.268001722332571,0.388639768019779,94.7040498442368,27.8810408921933,75.8104738154614,68.8073394495413,100,2.23048327137546,70.939226519337,100,95.3271028037383,33.8289962825279,77.4683544303797,75.2066115702479,99.3769470404984,11.1524163568773,72.7480045610034,88.2352941176471,94.5482866043614,32.7137546468402,77.0304568527919,71.5447154471545,99.0654205607477,8.92193308550186,72.1906923950057,80,0,100,NA,29.5279912184413,91.5375446960667,50,95.5223880597015,33.6448598130841,99.165673420739,1.38888888888889,92.1373200442968,12.5,90.7032181168057,68.0555555555556,97.0663265306122,38.5826771653543,97.1394517282479,20.8333333333333,93.4633027522936,38.4615384615385,90.5840286054827,62.5,96.569250317662,36.2903225806452,98.688915375447,23.6111111111111,93.7712344280861,60.7142857142857,100,0,92.0965971459934,NA
4940,"Bobolink","Dolichonyx oryzivorus","neotrop",2203,0.360910618044374,0.368877952558371,0.243715662041276,0.296990488409497,0.29490385589404,0.346218918719588,0.399239781038317,0.36538946496204,0.392557754566096,0.255719466274981,0.327675906937012,0.305092095715902,0.369083181398642,0.397368627452675,91.7948717948718,47.0319634703196,60.6779661016949,86.5546218487395,98.974358974359,19.1780821917808,52.1621621621622,95.4545454545455,90.2564102564103,71.689497716895,73.9495798319328,89.2045454545455,98.974358974359,28.7671232876712,55.3008595988539,96.9230769230769,89.2307692307692,63.9269406392694,68.7747035573123,86.9565217391304,98.4615384615385,29.6803652968037,55.4913294797688,95.5882352941177,0,100,NA,52.8985507246377,83.8006230529595,54.8387096774194,86.4951768488746,49.5145631067961,96.2616822429907,33.3333333333333,83.288409703504,72.0930232558139,70.7165109034268,79.5698924731183,92.2764227642276,44.047619047619,91.588785046729,47.3118279569892,85.7142857142857,61.9718309859155,74.4548286604361,79.5698924731183,92.6356589147287,47.4358974358974,92.2118380062305,47.3118279569892,85.7971014492754,63.768115942029,98.1308411214953,23.6559139784946,81.6062176165803,78.5714285714286
4950,"Brown-headed Cowbird","Molothrus ater","short",5112,0.23857865122476,0.126791005344738,0.178946312162312,0.106263958649797,0.184975986399705,0.129501760897925,0.373765959341731,0.243938056447409,0.163768882009049,0.196192979395012,0.140566883107217,0.207176112847421,0.168216192441909,0.377576250947247,99.7001499250375,1.72413793103448,74.468085106383,66.6666666666667,99.8500749625187,0.431034482758621,74.247491638796,50,97.7511244377811,17.2413793103448,77.2511848341232,72.7272727272727,100,1.72413793103448,74.5251396648045,100,98.2008995502249,19.3965517241379,77.790973871734,78.9473684210526,100,0,74.1935483870968,NA,0,100,NA,25.8064516129032,99.0939977349943,6.25,98.314606741573,11.1111111111111,99.7734994337486,6.25,98.3258928571429,33.3333333333333,93.7712344280861,50,99.0430622009569,12.6984126984127,98.5277463193658,12.5,98.4162895927602,13.3333333333333,94.6772366930917,62.5,99.2874109263658,17.5438596491228,99.8867497168743,0,98.2182628062361,0,100,0,98.2202447163515,NA
4970,"Yellow-headed Blackbird","Xanthocephalus xanthocephalus","neotrop",1835,0.323107662014786,0.459489452783777,0.217410149007075,0.369192679692264,0.292100089507688,0.432799034286772,0.426293050142786,0.333286637994223,0.441250636920667,0.231681635969598,0.352694969775861,0.3034460080281,0.413422073065691,0.414275646475197,63.3802816901408,82.9787234042553,52.9411764705882,88.2352941176471,90.1408450704225,39.1489361702128,30.9178743961353,92.9292929292929,57.7464788732394,89.3617021276596,62.1212121212121,87.5,90.1408450704225,64.6808510638298,43.5374149659864,95.5974842767296,40.8450704225352,93.1914893617021,64.4444444444444,83.9080459770115,87.3239436619718,57.8723404255319,38.5093167701863,93.7931034482759,87.3239436619718,19.5744680851064,24.7011952191235,83.6363636363636,49.3506493506493,82.2368421052632,73.7864077669903,61.576354679803,81.1688311688312,42.1052631578947,58.6854460093897,68.8172043010753,37.012987012987,92.7631578947368,83.8235294117647,59.2436974789916,75.3246753246753,77.6315789473684,77.3333333333333,75.6410256410256,32.4675324675325,94.0789473684211,84.7457627118644,57.8947368421053,74.025974025974,67.1052631578947,69.5121951219512,71.830985915493,85.0649350649351,45.3947368421053,61.214953271028,75
4980,"Red-winged Blackbird","Agelaius phoeniceus","short",5403,0.247662442797533,0.193163923828066,0.215999898907266,0.181740251536771,0.229121087269744,0.192786642687773,0.378756736615369,0.256392083484871,0.222867509947143,0.225023494266711,0.20829932815845,0.240470183632327,0.218216820034259,0.380705891355264,99.1537376586742,13.5,80.2511415525114,81.8181818181818,99.8589562764457,1.5,78.232044198895,75,98.0253878702398,26.5,82.541567695962,79.1044776119403,99.7179125528914,9.5,79.6171171171171,90.4761904761905,97.7433004231312,21,81.433607520564,72.4137931034483,99.2947813822285,9.5,79.5480225988701,79.1666666666667,0,100,NA,22.002200220022,97.0963995354239,27.0833333333333,95.9816303099885,34.2105263157895,99.5354239256678,4.16666666666667,94.905869324474,33.3333333333333,94.4250871080139,52.0833333333333,97.2488038277512,34.2465753424658,98.1416957026713,31.25,96.2414578587699,48.3870967741936,95.5865272938444,54.1666666666667,97.396449704142,40.625,98.4901277584204,22.9166666666667,95.819209039548,45.8333333333333,99.883855981417,0,94.7136563876652,0
5010,"Eastern Meadowlark","Sturnella magna","short",2882,0.305395183702008,0.248375052539834,0.233738969524192,0.231663988305455,0.25183811625471,0.244347114166598,0.387507888076576,0.300617475535532,0.264662496020716,0.234153346804111,0.252277370877675,0.255144206479668,0.26397030445428,0.387883041977153,98.8505747126437,19.7718631178707,61.981981981982,92.8571428571429,100,6.08365019011407,58.4873949579832,100,95.9770114942529,34.9809885931559,66.1386138613861,86.7924528301887,100,9.88593155893536,59.4871794871795,100,96.264367816092,33.0798479087452,65.5577299412916,87,99.7126436781609,9.50570342205323,59.3162393162393,96.1538461538462,0,100,NA,43.0441898527005,94.2754919499105,44.2307692307692,94.7841726618705,41.8181818181818,98.3899821109123,13.4615384615385,92.436974789916,43.75,87.4776386404293,53.8461538461538,95.3216374269006,28.5714285714286,97.4955277280859,23.0769230769231,93.1623931623932,46.1538461538462,89.6243291592129,61.5384615384615,96.1612284069098,35.5555555555556,98.5688729874776,30.7692307692308,93.8671209540034,66.6666666666667,100,5.76923076923077,91.9407894736842,100
5011,"Western Meadowlark","Sturnella neglecta","short",2642,0.357327096323279,0.358895701762408,0.258696691313255,0.31713459392076,0.297369740262134,0.350636358600288,0.402803200744473,0.365286253070379,0.390555873152211,0.270778113355587,0.331400157317348,0.31111701865341,0.371879894056212,0.396022130798275,88.4955752212389,47.9838709677419,60.790273556231,82.0689655172414,98.6725663716814,16.1290322580645,51.7401392111369,93.0232558139535,84.9557522123894,71.7741935483871,73.2824427480916,83.9622641509434,99.1150442477876,27.4193548387097,55.4455445544555,97.1428571428571,85.3982300884956,69.758064516129,72.0149253731343,83.9805825242718,98.6725663716814,26.6129032258064,55.0617283950617,95.6521739130435,0,100,NA,52.3206751054852,77.4193548387097,52.9411764705882,85.7142857142857,39.1304347826087,97.0430107526882,32.3529411764706,83.953488372093,75,66.1290322580645,79.4117647058823,92.1348314606742,39.1304347826087,93.5483870967742,42.156862745098,85.5036855036855,64.1791044776119,65.3225806451613,78.4313725490196,91.6981132075472,38.2775119617225,94.8924731182796,45.0980392156863,86.3080684596577,70.7692307692308,98.3870967741936,26.4705882352941,82.9931972789116,81.8181818181818
5060,"Orchard Oriole","Icterus spurius","neotrop",2522,0.315445101133356,0.302509306108211,0.224567147185765,0.237415828438343,0.24375143433012,0.303615284402179,0.390448457519837,0.339292783203052,0.3553578851606,0.252688733197175,0.280282162132702,0.276204548542961,0.342276607574848,0.391866503904003,80.7692307692308,48.1203007518797,60.3448275862069,71.9101123595506,99.6153846153846,11.2781954887218,52.3232323232323,96.7741935483871,84.2307692307692,65.4135338345865,70.4180064308682,80.9302325581395,98.4615384615385,18.4210526315789,54.122621564482,92.4528301886792,79.6153846153846,64.2857142857143,68.5430463576159,76.3392857142857,98.0769230769231,15.4135338345865,53.125,89.1304347826087,0,100,NA,50.5703422053232,75.4424778761062,68.9189189189189,93.6813186813187,31.4814814814815,97.787610619469,22.972972972973,88.5771543086172,62.962962962963,67.6991150442478,89.1891891891892,97.4522292993631,31.1320754716981,94.9115044247788,41.8918918918919,90.8898305084746,57.4074074074074,66.5929203539823,90.5405405405405,97.7272727272727,30.7339449541284,96.0176991150443,35.1351351351351,90.0414937759336,59.0909090909091,99.3362831858407,27.027027027027,89.2644135188867,86.9565217391304
5070,"Baltimore Oriole","Icterus galbula","neotrop",4136,0.284651976955642,0.248131116435217,0.190173297345093,0.209238356284664,0.187947723658343,0.212375160619377,0.32087187588132,0.293342913275433,0.276497040661204,0.209526272034732,0.195608893977337,0.211784493350683,0.230417261475335,0.324168311925527,87.4608150470219,68.7366167023555,65.6470588235294,88.9196675900277,98.7460815047022,58.8865096359743,62.1301775147929,98.5663082437276,91.2225705329154,77.3019271948608,73.2997481108312,92.8020565552699,99.3730407523511,59.3147751605996,62.5246548323471,99.2831541218638,90.9090909090909,78.8008565310492,74.5501285347044,92.6952141057935,99.0595611285266,59.3147751605996,62.4505928853755,98.9285714285714,0,100,NA,59.4147582697201,83.3333333333333,93.1972789115646,95.3488372093023,76.9662921348315,95.7317073170732,87.4149659863945,92.7165354330709,92.4460431654676,79.2682926829268,96.9387755102041,97.7443609022556,73.6434108527132,95.9349593495935,87.4149659863945,92.7308447937132,92.7797833935018,79.6747967479675,98.6394557823129,98.989898989899,74.3589743589744,96.3414634146341,89.1156462585034,93.6758893280632,93.5714285714286,97.7642276422764,87.4149659863945,92.8571428571429,95.8955223880597
5080,"Bullock's Oriole","Icterus bullockii","neotrop",1414,0.358173725012589,0.403230837213349,0.290919381246778,0.395118933803847,0.353021824850821,0.429706910827741,0.427615575518309,0.367607426797526,0.431257105675895,0.300725782834585,0.38169848782476,0.363537648826724,0.440560819519112,0.431426150454616,70.7865168539326,47.239263803681,42.2818791946309,74.7572815533981,100,6.74846625766871,36.9294605809129,100,75.2808988764045,68.7116564417178,56.7796610169492,83.5820895522388,100,6.13496932515337,36.7768595041322,100,65.1685393258427,63.1901840490798,49.1525423728814,76.865671641791,95.5056179775281,10.4294478527607,36.7965367965368,80.9523809523809,91.0112359550562,18.4049079754601,37.8504672897196,78.9473684210526,74.4791666666667,48.3333333333333,82.183908045977,37.1794871794872,96.875,6.66666666666667,76.8595041322314,40,53.125,68.3333333333333,84.297520661157,31.2977099236641,93.75,3.33333333333333,75.6302521008403,14.2857142857143,64.5833333333333,63.3333333333333,84.9315068493151,35.8490566037736,95.3125,11.6666666666667,77.5423728813559,43.75,99.4791666666667,6.66666666666667,77.3279352226721,80
5100,"Brewer's Blackbird","Euphagus cyanocephalus","short",2215,0.341190834347018,0.352334581628627,0.262612313556997,0.331194318899697,0.311170939664089,0.362547370882,0.40416152842866,0.353195569614417,0.388076360029126,0.280297741841634,0.370533662910206,0.327191729012527,0.391565350810794,0.408831220599829,84.0490797546012,54.4973544973545,61.4349775784753,79.8449612403101,98.7730061349693,16.4021164021164,50.4702194357367,93.9393939393939,90.1840490797546,66.6666666666667,70,88.7323943661972,99.3865030674847,22.7513227513227,52.5974025974026,97.7272727272727,85.2760736196319,55.5555555555556,62.3318385650224,81.3953488372093,98.7730061349693,23.2804232804233,52.6143790849673,95.6521739130435,0,100,NA,53.6931818181818,78.2608695652174,64.4736842105263,88.8888888888889,44.954128440367,97.1014492753623,31.5789473684211,83.75,75,67.0289855072464,73.6842105263158,90.2439024390244,38.0952380952381,91.304347826087,39.4736842105263,84.5637583892617,55.5555555555556,75.7246376811594,72.3684210526316,90.8695652173913,45.0819672131148,94.5652173913043,39.4736842105263,85.0162866449512,66.6666666666667,98.5507246376812,18.4210526315789,81.437125748503,77.7777777777778
5110,"Common Grackle","Quiscalus quiscula","short",4103,0.223164717753513,0.189242472812411,0.16736690467898,0.16108039083363,0.188787581638313,0.188262407324521,0.376138986117189,0.226374263639772,0.197622516758162,0.17491349970246,0.16710324789184,0.19147779041721,0.191399677857047,0.375232625708041,96.6911764705882,28.7958115183246,79.4561933534743,75.3424657534247,99.6323529411765,9.42408376963351,75.8041958041958,90,97.9779411764706,36.1256544502618,81.3740458015267,86.25,99.8161764705882,13.6125654450262,76.6949152542373,96.2962962962963,97.6102941176471,35.6020942408377,81.1926605504587,83.9506172839506,99.6323529411765,12.565445026178,76.4456981664316,92.3076923076923,0,100,NA,25.9863945578231,93.974175035868,76.3157894736842,98.644578313253,40.8450704225352,98.1348637015782,15.7894736842105,95.5307262569832,31.5789473684211,93.2568149210904,73.6842105263158,98.4848484848485,37.3333333333333,97.1305595408895,28.9473684210526,96.1647727272727,35.4838709677419,92.6829268292683,84.2105263157895,99.079754601227,38.5542168674699,98.5652797704448,31.5789473684211,96.3534361851332,54.5454545454545,99.5695839311334,2.63157894736842,94.9384404924761,25
5120,"Great-tailed Grackle","Quiscalus mexicanus","resid",1020,0.280489143028469,0.379497942576166,0.15318983085791,0.307879093783397,0.269714656478939,0.373596442058361,0.368157602875555,0.297668030463496,0.410007942696868,0.161881215528023,0.272247183827841,0.28425634586219,0.402441603716369,0.37910255484351,50,79.7385620915033,40.3846153846154,85.3146853146853,92.8571428571429,43.1372549019608,30.952380952381,95.6521739130435,76.1904761904762,91.5032679738562,71.1111111111111,93.3333333333333,97.6190476190476,47.7124183006536,33.8842975206612,98.6486486486486,52.3809523809524,83.6601307189542,46.8085106382979,86.4864864864865,92.8571428571429,45.7516339869281,31.9672131147541,95.8904109589041,92.8571428571429,18.3006535947712,23.780487804878,90.3225806451613,57.6576576576577,85.7142857142857,84.2105263157895,60.5042016806723,91.8918918918919,71.4285714285714,80.9523809523809,86.9565217391304,42.3423423423423,90.4761904761905,85.4545454545455,54.2857142857143,88.2882882882883,70.2380952380952,79.6747967479675,81.9444444444444,49.5495495495495,90.4761904761905,87.3015873015873,57.5757575757576,87.3873873873874,70.2380952380952,79.5081967213115,80.8219178082192,93.6936936936937,61.9047619047619,76.4705882352941,88.135593220339
5140,"Evening Grosbeak","Coccothraustes vespertinus","short",1740,0.225413444503529,0.457792757259039,0.178802717150851,0.395010745609545,0.224316224882476,0.440844283078839,0.421918037842495,0.257194476969661,0.462738917865138,0.209297882387649,0.387447806222103,0.267348482853529,0.464711298104437,0.44201329997252,25,89.3004115226338,21.2121212121212,91.1764705882353,85.7142857142857,24.6913580246914,11.5942028985507,93.75,28.5714285714286,96.7078189300412,50,92.156862745098,85.7142857142857,43.6213991769547,14.9068322981366,96.3636363636364,21.4285714285714,94.6502057613169,31.5789473684211,91.2698412698413,78.5714285714286,41.9753086419753,13.4969325153374,94.4444444444444,0,100,NA,89.6678966789668,24.4897959183673,87.0967741935484,69.2307692307692,49.3150684931507,89.1156462585034,37.9032258064516,62.9807692307692,74.6031746031746,17.0068027210884,91.9354838709677,71.4285714285714,48.3050847457627,79.5918367346939,54.0322580645161,67.2413793103448,69.0721649484536,35.3741496598639,83.8709677419355,72.2222222222222,52.2613065326633,81.6326530612245,54.8387096774194,68.1818181818182,71.5789473684211,91.8367346938776,33.0645161290323,61.9266055045872,77.3584905660377
5170,"Purple Finch","Carpodacus purpureus","short",1963,0.318132010779524,0.349761511552832,0.222522243026769,0.3028590869111,0.282074353328569,0.344832754412726,0.39905715973941,0.344367162613762,0.401373808267945,0.254615927138138,0.33127557142533,0.317082163550442,0.393918644266885,0.401279445760685,61.5384615384615,76,60,77.1573604060914,98.2905982905983,17,40.9252669039146,94.4444444444444,76.0683760683761,71.5,60.958904109589,83.6257309941521,97.4358974358974,26,43.5114503816794,94.5454545454545,76.9230769230769,64.5,55.9006211180124,82.6923076923077,95.7264957264957,22.5,41.9475655430712,90,0,100,NA,63.0914826498423,55.1020408163265,86.1111111111111,93.1034482758621,36.046511627907,95.1020408163265,30.5555555555556,82.3321554770318,64.7058823529412,58.7755102040816,86.1111111111111,93.5064935064935,38.0368098159509,90.6122448979592,55.5555555555556,87.4015748031496,63.4920634920635,63.6734693877551,87.5,94.5454545454545,41.4473684210526,94.6938775510204,45.8333333333333,85.6088560885609,71.7391304347826,98.3673469387755,26.3888888888889,81.9727891156463,82.6086956521739
5180,"Cassin's Finch","Carpodacus cassinii","short",709,0.328940698029612,0.369380358828712,0.172380378935214,0.292568994729963,0.324668878838811,0.39894016827735,0.395440631255743,0.342683650231867,0.413789988722809,0.185977290982413,0.32769781215765,0.33543105175945,0.420143176148806,0.408909065859328,81.25,60.6060606060606,40,90.9090909090909,93.75,24.2424242424242,28.5714285714286,92.3076923076923,65.625,77.7777777777778,48.8372093023256,87.5,96.875,29.2929292929293,30.6930693069307,96.6666666666667,81.25,65.6565656565657,43.3333333333333,91.5492957746479,100,27.2727272727273,30.7692307692308,100,100,23.2323232323232,29.6296296296296,100,68.4210526315789,69.4444444444444,85.5263157894737,45.4545454545455,89.4736842105263,44.4444444444444,80.9523809523809,61.5384615384615,47.3684210526316,72.2222222222222,81.8181818181818,34.2105263157895,86.3157894736842,52.7777777777778,82.8282828282828,59.375,62.1052631578947,83.3333333333333,90.7692307692308,45.4545454545455,90.5263157894737,33.3333333333333,78.1818181818182,57.1428571428571,96.8421052631579,30.5555555555556,78.6324786324786,78.5714285714286
5190,"House Finch","Carpodacus mexicanus","short",3690,0.338818520196381,0.287607089215027,0.277812674035101,0.259273122216997,0.288575173809188,0.268686247024428,0.395778716182626,0.352147570873152,0.331633031181791,0.289687483846313,0.303441386805365,0.308349356460992,0.311561493405479,0.406079313316015,93.2795698924731,29.9086757990868,53.0581039755352,83.974358974359,99.4623655913979,1.14155251141552,46.0772104607721,71.4285714285714,84.9462365591398,55.9360730593607,62.0825147347741,81.3953488372093,100,4.10958904109589,46.969696969697,100,83.8709677419355,53.6529680365297,60.5825242718447,79.6610169491525,99.7311827956989,4.79452054794521,47.0812182741117,95.4545454545455,0,100,NA,54.0740740740741,85.9097127222982,24.0506329113924,91.2790697674419,15.5737704918033,99.452804377565,2.53164556962025,90.4228855721393,33.3333333333333,68.3994528043776,60.7594936708861,94.1619585687382,17.2043010752688,98.7688098495212,12.6582278481013,91.2768647281922,52.6315789473684,69.9042407660739,68.3544303797468,95.3358208955224,19.7080291970803,99.1792065663475,20.253164556962,92.005076142132,72.7272727272727,100,2.53164556962025,90.470297029703,100
5210,"Red Crossbill","Loxia curvirostra","short",2191,0.251722895906614,0.405733091221352,0.190885492667016,0.367794010931094,0.225802082729061,0.406935459532788,0.396291001472829,0.269840989190624,0.394975558566855,0.214348604741612,0.362151026779541,0.246676760211436,0.406520976134005,0.382973113363865,39.5833333333333,84.4444444444444,31.1475409836066,88.715953307393,79.1666666666667,63.3333333333333,27.7372262773723,94.475138121547,45.8333333333333,91.4814814814815,48.8888888888889,90.4761904761905,81.25,62.962962962963,28.0575539568345,94.9720670391062,54.1666666666667,86.2962962962963,41.2698412698413,91.3725490196078,77.0833333333333,60.7407407407407,25.8741258741259,93.7142857142857,0,100,NA,84.9056603773585,42.9530201342282,93.491124260355,85.3333333333333,65.0205761316872,69.7986577181208,79.2899408284024,74.8201438848921,74.8603351955307,31.5436241610738,93.491124260355,81.0344827586207,60.7692307692308,71.8120805369127,78.698224852071,74.8251748251748,76,41.6107382550336,89.9408284023669,78.4810126582278,63.5983263598326,71.8120805369127,78.1065088757396,74.3055555555556,75.8620689655172,76.510067114094,65.0887573964497,65.8959537572254,75.8620689655172
5290,"American Goldfinch","Carduelis tristis","short",4225,0.255154810495055,0.246201447051669,0.187498765370637,0.219789838098937,0.20589655189608,0.239121838517698,0.385534151774681,0.262908759707095,0.278619985525464,0.196901761554824,0.234476744589194,0.217950544845521,0.261546720034541,0.38665222074267,94.3579766536965,40,76.7405063291139,77.1653543307087,100,3.6734693877551,68.5333333333333,100,94.9416342412451,57.1428571428571,82.2934232715008,84.3373493975904,99.6108949416342,7.75510204081633,69.3766937669377,90.4761904761905,92.6070038910506,54.2857142857143,80.9523809523809,77.7777777777778,99.6108949416342,6.93877551020408,69.1891891891892,89.4736842105263,0,100,NA,32.2793148880105,87.1428571428571,61.0169491525424,96.3665086887836,28.5714285714286,98.8571428571429,6.77966101694915,92.6372155287818,33.3333333333333,83,69.4915254237288,96.9949916527546,25.625,98.1428571428571,18.6440677966102,93.469387755102,45.8333333333333,82.2857142857143,81.3559322033898,98.1260647359455,27.906976744186,98.5714285714286,16.9491525423729,93.3694181326116,50,99.7142857142857,6.77966101694915,92.6958831341301,66.6666666666667
5300,"Lesser Goldfinch","Carduelis psaltria","short",907,0.299804163718631,0.36620260828427,0.189090704381021,2.16351435536596e-07,0.293362856603569,0.381209882056675,0.374172876314189,0.304908054522838,0.394638803582809,0.20578909901399,0.315293136203701,0.302983466375509,0.410088735323964,0.37926661428629,48.2758620689655,73.5849056603774,50,72.2222222222222,86.2068965517241,41.5094339622642,44.6428571428571,84.6153846153846,70.6896551724138,82.0754716981132,68.3333333333333,83.6538461538462,96.551724137931,49.0566037735849,50.9090909090909,96.2962962962963,60.3448275862069,72.6415094339623,54.6875,77,87.9310344827586,37.7358490566038,43.5897435897436,85.1063829787234,87.9310344827586,21.6981132075472,38.0597014925373,76.6666666666667,50.9090909090909,87.037037037037,88.8888888888889,46.5346534653465,86.3636363636364,66.6666666666667,84.070796460177,70.5882352941177,50.9090909090909,85.1851851851852,87.5,46,84.5454545454545,57.4074074074074,80.1724137931034,64.5833333333333,57.2727272727273,90.7407407407407,92.6470588235294,51.0416666666667,88.1818181818182,53.7037037037037,79.5081967213115,69.0476190476191,93.6363636363636,51.8518518518518,79.8449612403101,80
5330,"Pine Siskin","Carduelis pinus","short",2395,0.25380206326312,0.407516551121055,0.213385579648718,0.350149318444101,0.254050010821935,0.415194146361944,0.417986288875135,0.282069007144437,0.401421178986096,0.23852491716663,0.366947183900469,0.280606510454977,0.412178950028669,0.403592255969199,60.4651162790698,81.3432835820896,50.9803921568627,86.5079365079365,89.5348837209302,30.5970149253731,29.277566539924,90.1098901098901,62.7906976744186,82.8358208955224,54,87.4015748031496,86.046511627907,35.0746268656716,29.8387096774194,88.6792452830189,60.4651162790698,80.9701492537313,50.4854368932039,86.4541832669323,84.8837209302326,35.0746268656716,29.5546558704453,87.8504672897196,0,100,NA,75.7062146892655,45.9915611814346,94.017094017094,93.9655172413793,46.218487394958,82.2784810126582,43.5897435897436,74.7126436781609,54.8387096774194,39.662447257384,94.017094017094,93.0693069306931,43.4782608695652,79.746835443038,57.2649572649573,79.0794979079498,58.2608695652174,45.9915611814346,94.017094017094,93.9655172413793,46.218487394958,82.2784810126582,56.4102564102564,79.2682926829268,61.1111111111111,95.7805907172996,17.0940170940171,70.0617283950617,66.6666666666667
