"","aou","abs_abs_glmocc","abs_pres_glmocc","pres_abs_glmocc","pres_pres_glmocc","abs_abs_glmpr","abs_pres_glmpr","pres_abs_glmpr","pres_pres_glmpr","abs_abs_gamocc","abs_pres_gamocc","pres_abs_gamocc","pres_pres_gamocc","abs_abs_gampr","abs_pres_gampr","pres_abs_gampr","pres_pres_gampr","abs_abs_rfocc","abs_pres_rfocc","pres_abs_rfocc","pres_pres_rfocc","abs_abs_rfpr","abs_pres_rfpr","pres_abs_rfpr","pres_pres_rfpr","abs_abs_maxpr","abs_pres_maxpr","pres_abs_maxpr","pres_pres_maxpr","length","sensitivity_glmocc","specificity_glmocc","pp_glmocc","np_glmocc","sensitivity_glmpr","specificity_glmpr","pp_glmpr","np_glmpr","sensitivity_gamocc","specificity_gamocc","pp_gamocc","np_gamocc","sensitivity_gampr","specificity_gampr","pp_gampr","np_gampr","sensitivity_rfocc","specificity_rfocc","pp_rfocc","np_rfocc","sensitivity_rfpr","specificity_rfpr","pp_rfpr","np_rfpr","sensitivity_max","specificity_max","pp_max","np_max"
"50",4860,48,20,204,253,0,1,252,272,107,27,145,246,20,1,232,272,95,22,157,251,3,1,249,272,252,273,0,0,525,92.6739926739927,19.047619047619,55.3610503282276,70.5882352941177,99.6336996336996,0,51.9083969465649,0,90.1098901098901,42.4603174603175,62.9156010230179,79.8507462686567,99.6336996336996,7.93650793650794,53.968253968254,95.2380952380952,91.9413919413919,37.6984126984127,61.5196078431373,81.1965811965812,99.6336996336996,1.19047619047619,52.2072936660269,75,0,100,NA,48
"51",4880,67,25,129,634,4,0,192,659,79,19,117,640,30,0,166,659,75,21,121,638,22,1,174,658,196,659,0,0,855,96.206373292868,34.1836734693878,83.0930537352556,72.8260869565217,100,2.04081632653061,77.4383078730905,100,97.1168437025797,40.3061224489796,84.5442536327609,80.6122448979592,100,15.3061224489796,79.8787878787879,100,96.8133535660091,38.265306122449,84.0579710144928,78.125,99.8482549317147,11.2244897959184,79.0865384615385,95.6521739130435,0,100,NA,22.9239766081871
"52",4900,38,11,66,75,0,0,104,86,62,13,42,73,1,0,103,86,46,17,58,69,2,0,102,86,104,86,0,0,190,87.2093023255814,36.5384615384615,53.1914893617021,77.5510204081633,100,0,45.2631578947368,NA,84.8837209302326,59.6153846153846,63.4782608695652,82.6666666666667,100,0.961538461538462,45.5026455026455,100,80.2325581395349,44.2307692307692,54.3307086614173,73.015873015873,100,1.92307692307692,45.7446808510638,100,0,100,NA,54.7368421052632
"53",4910,126,21,9,17,83,5,52,33,124,16,11,22,83,4,52,34,107,13,28,25,86,6,49,32,32,1,103,37,173,44.7368421052632,93.3333333333333,65.3846153846154,85.7142857142857,86.8421052631579,61.4814814814815,38.8235294117647,94.3181818181818,57.8947368421053,91.8518518518518,66.6666666666667,88.5714285714286,89.4736842105263,61.4814814814815,39.5348837209302,95.4022988505747,65.7894736842105,79.2592592592593,47.1698113207547,89.1666666666667,84.2105263157895,63.7037037037037,39.5061728395062,93.4782608695652,97.3684210526316,23.7037037037037,26.4285714285714,96.969696969697
"54",4930,75,34,194,608,6,0,263,642,91,30,178,612,30,4,239,638,88,35,181,607,24,6,245,636,269,642,0,0,911,94.7040498442368,27.8810408921933,75.8104738154614,68.8073394495413,100,2.23048327137546,70.939226519337,100,95.3271028037383,33.8289962825279,77.4683544303797,75.2066115702479,99.3769470404984,11.1524163568773,72.7480045610034,88.2352941176471,94.5482866043614,32.7137546468402,77.0304568527919,71.5447154471545,99.0654205607477,8.92193308550186,72.1906923950057,80,0,100,NA,29.5279912184413
"55",4940,103,16,116,179,42,2,177,193,157,19,62,176,63,2,156,193,140,21,79,174,65,3,154,192,219,195,0,0,414,91.7948717948718,47.0319634703196,60.6779661016949,86.5546218487395,98.974358974359,19.1780821917808,52.1621621621622,95.4545454545455,90.2564102564103,71.689497716895,73.9495798319328,89.2045454545455,98.974358974359,28.7671232876712,55.3008595988539,96.9230769230769,89.2307692307692,63.9269406392694,68.7747035573123,86.9565217391304,98.4615384615385,29.6803652968037,55.4913294797688,95.5882352941177,0,100,NA,52.8985507246377
"56",4950,4,2,228,665,1,1,231,666,40,15,192,652,4,0,228,667,45,12,187,655,0,0,232,667,232,667,0,0,899,99.7001499250375,1.72413793103448,74.468085106383,66.6666666666667,99.8500749625187,0.431034482758621,74.247491638796,50,97.7511244377811,17.2413793103448,77.2511848341232,72.7272727272727,100,1.72413793103448,74.5251396648045,100,98.2008995502249,19.3965517241379,77.790973871734,78.9473684210526,100,0,74.1935483870968,NA,0,100,NA,25.8064516129032
"57",4970,195,26,40,45,92,7,143,64,210,30,25,41,152,7,83,64,219,42,16,29,136,9,99,62,46,9,189,62,306,63.3802816901408,82.9787234042553,52.9411764705882,88.2352941176471,90.1408450704225,39.1489361702128,30.9178743961353,92.9292929292929,57.7464788732394,89.3617021276596,62.1212121212121,87.5,90.1408450704225,64.6808510638298,43.5374149659864,95.5974842767296,40.8450704225352,93.1914893617021,64.4444444444444,83.9080459770115,87.3239436619718,57.8723404255319,38.5093167701863,93.7931034482759,87.3239436619718,19.5744680851064,24.7011952191235,83.6363636363636
"58",4980,27,6,173,703,3,1,197,708,53,14,147,695,19,2,181,707,42,16,158,693,19,5,181,704,200,709,0,0,909,99.1537376586742,13.5,80.2511415525114,81.8181818181818,99.8589562764457,1.5,78.232044198895,75,98.0253878702398,26.5,82.541567695962,79.1044776119403,99.7179125528914,9.5,79.6171171171171,90.4761904761905,97.7433004231312,21,81.433607520564,72.4137931034483,99.2947813822285,9.5,79.5480225988701,79.1666666666667,0,100,NA,22.002200220022
"59",5010,52,4,211,344,16,0,247,348,92,14,171,334,26,0,237,348,87,13,176,335,25,1,238,347,263,348,0,0,611,98.8505747126437,19.7718631178707,61.981981981982,92.8571428571429,100,6.08365019011407,58.4873949579832,100,95.9770114942529,34.9809885931559,66.1386138613861,86.7924528301887,100,9.88593155893536,59.4871794871795,100,96.264367816092,33.0798479087452,65.5577299412916,87,99.7126436781609,9.50570342205323,59.3162393162393,96.1538461538462,0,100,NA,43.0441898527005
"60",5011,119,26,129,200,40,3,208,223,178,34,70,192,68,2,180,224,173,33,75,193,66,3,182,223,248,226,0,0,474,88.4955752212389,47.9838709677419,60.790273556231,82.0689655172414,98.6725663716814,16.1290322580645,51.7401392111369,93.0232558139535,84.9557522123894,71.7741935483871,73.2824427480916,83.9622641509434,99.1150442477876,27.4193548387097,55.4455445544555,97.1428571428571,85.3982300884956,69.758064516129,72.0149253731343,83.9805825242718,98.6725663716814,26.6129032258064,55.0617283950617,95.6521739130435,0,100,NA,52.3206751054852
"61",5060,128,50,138,210,30,1,236,259,174,41,92,219,49,4,217,256,171,53,95,207,41,5,225,255,266,260,0,0,526,80.7692307692308,48.1203007518797,60.3448275862069,71.9101123595506,99.6153846153846,11.2781954887218,52.3232323232323,96.7741935483871,84.2307692307692,65.4135338345865,70.4180064308682,80.9302325581395,98.4615384615385,18.4210526315789,54.122621564482,92.4528301886792,79.6153846153846,64.2857142857143,68.5430463576159,76.3392857142857,98.0769230769231,15.4135338345865,53.125,89.1304347826087,0,100,NA,50.5703422053232
"62",5070,321,40,146,279,275,4,192,315,361,28,106,291,277,2,190,317,368,29,99,290,277,3,190,316,467,319,0,0,786,87.4608150470219,68.7366167023555,65.6470588235294,88.9196675900277,98.7460815047022,58.8865096359743,62.1301775147929,98.5663082437276,91.2225705329154,77.3019271948608,73.2997481108312,92.8020565552699,99.3730407523511,59.3147751605996,62.5246548323471,99.2831541218638,90.9090909090909,78.8008565310492,74.5501285347044,92.6952141057935,99.0595611285266,59.3147751605996,62.4505928853755,98.9285714285714,0,100,NA,59.4147582697201
"63",5080,77,26,86,63,11,0,152,89,112,22,51,67,10,0,153,89,103,31,60,58,17,4,146,85,30,8,133,81,252,70.7865168539326,47.239263803681,42.2818791946309,74.7572815533981,100,6.74846625766871,36.9294605809129,100,75.2808988764045,68.7116564417178,56.7796610169492,83.5820895522388,100,6.13496932515337,36.7768595041322,100,65.1685393258427,63.1901840490798,49.1525423728814,76.865671641791,95.5056179775281,10.4294478527607,36.7965367965368,80.9523809523809,91.0112359550562,18.4049079754601,37.8504672897196,78.9473684210526
"64",5100,103,26,86,137,31,2,158,161,126,16,63,147,43,1,146,162,105,24,84,139,44,2,145,161,189,163,0,0,352,84.0490797546012,54.4973544973545,61.4349775784753,79.8449612403101,98.7730061349693,16.4021164021164,50.4702194357367,93.9393939393939,90.1840490797546,66.6666666666667,70,88.7323943661972,99.3865030674847,22.7513227513227,52.5974025974026,97.7272727272727,85.2760736196319,55.5555555555556,62.3318385650224,81.3953488372093,98.7730061349693,23.2804232804233,52.6143790849673,95.6521739130435,0,100,NA,53.6931818181818
"65",5110,55,18,136,526,18,2,173,542,69,11,122,533,26,1,165,543,68,13,123,531,24,2,167,542,191,544,0,0,735,96.6911764705882,28.7958115183246,79.4561933534743,75.3424657534247,99.6323529411765,9.42408376963351,75.8041958041958,90,97.9779411764706,36.1256544502618,81.3740458015267,86.25,99.8161764705882,13.6125654450262,76.6949152542373,96.2962962962963,97.6102941176471,35.6020942408377,81.1926605504587,83.9506172839506,99.6323529411765,12.565445026178,76.4456981664316,92.3076923076923,0,100,NA,25.9863945578231
"66",5120,122,21,31,21,66,3,87,39,140,10,13,32,73,1,80,41,128,20,25,22,70,3,83,39,28,3,125,39,195,50,79.7385620915033,40.3846153846154,85.3146853146853,92.8571428571429,43.1372549019608,30.952380952381,95.6521739130435,76.1904761904762,91.5032679738562,71.1111111111111,93.3333333333333,97.6190476190476,47.7124183006536,33.8842975206612,98.6486486486486,52.3809523809524,83.6601307189542,46.8085106382979,86.4864864864865,92.8571428571429,45.7516339869281,31.9672131147541,95.8904109589041,92.8571428571429,18.3006535947712,23.780487804878,90.3225806451613
"67",5140,217,21,26,7,60,4,183,24,235,20,8,8,106,4,137,24,230,22,13,6,102,6,141,22,243,28,0,0,271,25,89.3004115226338,21.2121212121212,91.1764705882353,85.7142857142857,24.6913580246914,11.5942028985507,93.75,28.5714285714286,96.7078189300412,50,92.156862745098,85.7142857142857,43.6213991769547,14.9068322981366,96.3636363636364,21.4285714285714,94.6502057613169,31.5789473684211,91.2698412698413,78.5714285714286,41.9753086419753,13.4969325153374,94.4444444444444,0,100,NA,89.6678966789668
"68",5170,152,45,48,72,34,2,166,115,143,28,57,89,52,3,148,114,129,27,71,90,45,5,155,112,200,117,0,0,317,61.5384615384615,76,60,77.1573604060914,98.2905982905983,17,40.9252669039146,94.4444444444444,76.0683760683761,71.5,60.958904109589,83.6257309941521,97.4358974358974,26,43.5114503816794,94.5454545454545,76.9230769230769,64.5,55.9006211180124,82.6923076923077,95.7264957264957,22.5,41.9475655430712,90,0,100,NA,63.0914826498423
"69",5180,60,6,39,26,24,2,75,30,77,11,22,21,29,1,70,31,65,6,34,26,27,0,72,32,23,0,76,32,131,81.25,60.6060606060606,40,90.9090909090909,93.75,24.2424242424242,28.5714285714286,92.3076923076923,65.625,77.7777777777778,48.8372093023256,87.5,96.875,29.2929292929293,30.6930693069307,96.6666666666667,81.25,65.6565656565657,43.3333333333333,91.5492957746479,100,27.2727272727273,30.7692307692308,100,100,23.2323232323232,29.6296296296296,100
"70",5190,131,25,307,347,5,2,433,370,245,56,193,316,18,0,420,372,235,60,203,312,21,1,417,371,438,372,0,0,810,93.2795698924731,29.9086757990868,53.0581039755352,83.974358974359,99.4623655913979,1.14155251141552,46.0772104607721,71.4285714285714,84.9462365591398,55.9360730593607,62.0825147347741,81.3953488372093,100,4.10958904109589,46.969696969697,100,83.8709677419355,53.6529680365297,60.5825242718447,79.6610169491525,99.7311827956989,4.79452054794521,47.0812182741117,95.4545454545455,0,100,NA,54.0740740740741
"71",5210,228,29,42,19,171,10,99,38,247,26,23,22,170,9,100,39,233,22,37,26,164,11,106,37,270,48,0,0,318,39.5833333333333,84.4444444444444,31.1475409836066,88.715953307393,79.1666666666667,63.3333333333333,27.7372262773723,94.475138121547,45.8333333333333,91.4814814814815,48.8888888888889,90.4761904761905,81.25,62.962962962963,28.0575539568345,94.9720670391062,54.1666666666667,86.2962962962963,41.2698412698413,91.3725490196078,77.0833333333333,60.7407407407407,25.8741258741259,93.7142857142857,0,100,NA,84.9056603773585
"72",5290,98,29,147,485,9,0,236,514,140,26,105,488,19,2,226,512,133,38,112,476,17,2,228,512,245,514,0,0,759,94.3579766536965,40,76.7405063291139,77.1653543307087,100,3.6734693877551,68.5333333333333,100,94.9416342412451,57.1428571428571,82.2934232715008,84.3373493975904,99.6108949416342,7.75510204081633,69.3766937669377,90.4761904761905,92.6070038910506,54.2857142857143,80.9523809523809,77.7777777777778,99.6108949416342,6.93877551020408,69.1891891891892,89.4736842105263,0,100,NA,32.2793148880105
"73",5300,78,30,28,28,44,8,62,50,87,17,19,41,52,2,54,56,77,23,29,35,40,7,66,51,23,7,83,51,164,48.2758620689655,73.5849056603774,50,72.2222222222222,86.2068965517241,41.5094339622642,44.6428571428571,84.6153846153846,70.6896551724138,82.0754716981132,68.3333333333333,83.6538461538462,96.551724137931,49.0566037735849,50.9090909090909,96.2962962962963,60.3448275862069,72.6415094339623,54.6875,77,87.9310344827586,37.7358490566038,43.5897435897436,85.1063829787234,87.9310344827586,21.6981132075472,38.0597014925373,76.6666666666667
"74",5330,218,34,50,52,82,9,186,77,222,32,46,54,94,12,174,74,217,34,51,52,94,13,174,73,268,86,0,0,354,60.4651162790698,81.3432835820896,50.9803921568627,86.5079365079365,89.5348837209302,30.5970149253731,29.277566539924,90.1098901098901,62.7906976744186,82.8358208955224,54,87.4015748031496,86.046511627907,35.0746268656716,29.8387096774194,88.6792452830189,60.4651162790698,80.9701492537313,50.4854368932039,86.4541832669323,84.8837209302326,35.0746268656716,29.5546558704453,87.8504672897196,0,100,NA,75.7062146892655
"75",5400,226,45,149,167,110,8,265,204,289,34,86,178,135,12,240,200,290,42,85,170,146,12,229,200,375,212,0,0,587,78.7735849056604,60.2666666666667,52.8481012658228,83.3948339483395,96.2264150943396,29.3333333333333,43.4968017057569,93.2203389830508,83.9622641509434,77.0666666666667,67.4242424242424,89.4736842105263,94.3396226415094,36,45.4545454545455,91.8367346938776,80.188679245283,77.3333333333333,66.6666666666667,87.3493975903614,94.3396226415094,38.9333333333333,46.6200466200466,92.4050632911392,0,100,NA,63.8841567291312
"76",5420,223,55,128,191,57,5,294,241,212,47,139,199,76,7,275,239,217,59,134,187,103,7,248,239,351,246,0,0,597,77.6422764227642,63.5327635327635,59.8746081504702,80.2158273381295,97.9674796747967,16.2393162393162,45.0467289719626,91.9354838709677,80.8943089430894,60.3988603988604,58.8757396449704,81.8532818532819,97.1544715447154,21.6524216524217,46.4980544747082,91.566265060241,76.0162601626016,61.8233618233618,58.2554517133956,78.6231884057971,97.1544715447154,29.3447293447293,49.0759753593429,93.6363636363636,0,100,NA,58.7939698492462
"77",5460,347,69,124,94,77,3,394,160,380,62,91,101,135,7,336,156,396,70,75,93,132,3,339,160,471,163,0,0,634,57.6687116564417,73.6730360934182,43.1192660550459,83.4134615384615,98.159509202454,16.348195329087,28.8808664259928,96.25,61.9631901840491,80.6794055201699,52.6041666666667,85.972850678733,95.7055214723926,28.6624203821656,31.7073170731707,95.0704225352113,57.0552147239264,84.0764331210191,55.3571428571429,84.9785407725322,98.159509202454,28.0254777070064,32.064128256513,97.7777777777778,0,100,NA,74.2902208201893
"78",5470,215,8,29,1,199,8,45,1,242,6,2,3,191,2,53,7,232,9,12,0,182,4,62,5,26,0,218,9,253,11.1111111111111,88.1147540983607,3.33333333333333,96.4125560538117,11.1111111111111,81.5573770491803,2.17391304347826,96.1352657004831,33.3333333333333,99.1803278688525,60,97.5806451612903,77.7777777777778,78.2786885245902,11.6666666666667,98.9637305699482,0,95.0819672131148,0,96.2655601659751,55.5555555555556,74.5901639344262,7.46268656716418,97.8494623655914,100,10.655737704918,3.9647577092511,100
"79",5520,222,41,63,113,104,9,181,145,234,35,51,119,118,7,167,147,229,33,56,121,109,5,176,149,48,17,237,137,439,73.3766233766234,77.8947368421053,64.2045454545455,84.4106463878327,94.1558441558442,36.4912280701754,44.478527607362,92.0353982300885,77.2727272727273,82.1052631578947,70,86.9888475836431,95.4545454545455,41.4035087719298,46.8152866242038,94.4,78.5714285714286,80.3508771929825,68.361581920904,87.4045801526718,96.7532467532468,38.2456140350877,45.8461538461538,95.6140350877193,88.961038961039,16.8421052631579,36.6310160427808,73.8461538461539
"80",5540,85,15,39,42,57,3,67,54,92,5,32,52,63,4,61,53,88,9,36,48,56,5,68,52,124,57,0,0,181,73.6842105263158,68.5483870967742,51.8518518518518,85,94.7368421052632,45.9677419354839,44.6280991735537,95,91.2280701754386,74.1935483870968,61.9047619047619,94.8453608247423,92.9824561403509,50.8064516129032,46.4912280701754,94.0298507462687,84.2105263157895,70.9677419354839,57.1428571428571,90.7216494845361,91.2280701754386,45.1612903225806,43.3333333333333,91.8032786885246,0,100,NA,68.5082872928177
"81",5580,74,14,29,79,47,5,56,88,83,7,20,86,53,3,50,90,72,13,31,80,40,5,63,88,103,93,0,0,196,84.9462365591398,71.8446601941748,73.1481481481482,84.0909090909091,94.6236559139785,45.6310679611651,61.1111111111111,90.3846153846154,92.4731182795699,80.5825242718447,81.1320754716981,92.2222222222222,96.7741935483871,51.4563106796116,64.2857142857143,94.6428571428571,86.0215053763441,69.9029126213592,72.0720720720721,84.7058823529412,94.6236559139785,38.8349514563107,58.2781456953642,88.8888888888889,0,100,NA,52.5510204081633
"82",5600,77,34,149,590,36,6,190,618,117,37,109,587,62,6,164,618,116,41,110,583,55,12,171,612,226,624,0,0,850,94.551282051282,34.070796460177,79.8376184032476,69.3693693693694,99.0384615384615,15.929203539823,76.4851485148515,85.7142857142857,94.0705128205128,51.7699115044248,84.3390804597701,75.974025974026,99.0384615384615,27.4336283185841,79.0281329923274,91.1764705882353,93.4294871794872,51.3274336283186,84.1269841269841,73.8853503184713,98.0769230769231,24.3362831858407,78.1609195402299,82.089552238806,0,100,NA,26.5882352941176
"83",5610,67,13,36,64,19,2,84,75,75,10,28,67,22,3,81,74,72,21,31,56,17,3,86,74,103,77,0,0,180,83.1168831168831,65.0485436893204,64,83.75,97.4025974025974,18.4466019417476,47.1698113207547,90.4761904761905,87.012987012987,72.8155339805825,70.5263157894737,88.2352941176471,96.1038961038961,21.3592233009709,47.741935483871,88,72.7272727272727,69.9029126213592,64.367816091954,77.4193548387097,96.1038961038961,16.504854368932,46.25,85,0,100,NA,57.2222222222222
"84",5620,68,11,40,62,48,2,60,71,92,8,16,65,65,3,43,70,83,18,25,55,59,4,49,69,23,9,85,64,181,84.9315068493151,62.962962962963,60.7843137254902,86.0759493670886,97.2602739726027,44.4444444444444,54.1984732824427,96,89.041095890411,85.1851851851852,80.2469135802469,92,95.8904109589041,60.1851851851852,61.9469026548673,95.5882352941177,75.3424657534247,76.8518518518518,68.75,82.1782178217822,94.5205479452055,54.6296296296296,58.4745762711864,93.6507936507936,87.6712328767123,21.2962962962963,42.9530201342282,71.875
"85",5630,81,20,143,308,8,0,216,328,129,20,95,308,41,2,183,326,123,22,101,306,28,4,196,324,224,328,0,0,552,93.9024390243902,36.1607142857143,68.2926829268293,80.1980198019802,100,3.57142857142857,60.2941176470588,100,93.9024390243902,57.5892857142857,76.4267990074442,86.5771812080537,99.390243902439,18.3035714285714,64.0471512770138,95.3488372093023,93.2926829268293,54.9107142857143,75.1842751842752,84.8275862068966,98.780487804878,12.5,62.3076923076923,87.5,0,100,NA,40.5797101449275
"86",5730,26,8,23,33,8,1,41,40,36,3,13,38,18,0,31,41,28,7,21,34,14,0,35,41,7,4,42,37,90,80.4878048780488,53.0612244897959,58.9285714285714,76.4705882352941,97.5609756097561,16.3265306122449,49.3827160493827,88.8888888888889,92.6829268292683,73.469387755102,74.5098039215686,92.3076923076923,100,36.734693877551,56.9444444444444,100,82.9268292682927,57.1428571428571,61.8181818181818,80,100,28.5714285714286,53.9473684210526,100,90.2439024390244,14.2857142857143,46.8354430379747,63.6363636363636
"87",5780,32,6,30,25,9,2,53,29,51,3,11,28,21,0,41,31,45,10,17,21,8,2,54,29,14,4,48,27,93,80.6451612903226,51.6129032258064,45.4545454545455,84.2105263157895,93.5483870967742,14.5161290322581,35.3658536585366,81.8181818181818,90.3225806451613,82.258064516129,71.7948717948718,94.4444444444444,100,33.8709677419355,43.0555555555556,100,67.741935483871,72.5806451612903,55.2631578947368,81.8181818181818,93.5483870967742,12.9032258064516,34.9397590361446,80,87.0967741935484,22.5806451612903,36,77.7777777777778
"88",5810,58,22,163,491,25,8,196,505,104,21,117,492,46,8,175,505,108,21,113,492,40,5,181,508,221,513,0,0,734,95.7115009746589,26.2443438914027,75.0764525993884,72.5,98.4405458089669,11.3122171945701,72.0399429386591,75.7575757575758,95.906432748538,47.0588235294118,80.7881773399015,83.2,98.4405458089669,20.8144796380091,74.2647058823529,85.1851851851852,95.906432748538,48.868778280543,81.3223140495868,83.7209302325581,99.0253411306043,18.0995475113122,73.7300435413643,88.8888888888889,0,100,NA,30.1089918256131
"89",5830,139,15,31,50,81,4,89,61,139,10,31,55,84,3,86,62,129,15,41,50,74,6,96,59,170,65,0,0,235,76.9230769230769,81.7647058823529,61.7283950617284,90.2597402597403,93.8461538461538,47.6470588235294,40.6666666666667,95.2941176470588,84.6153846153846,81.7647058823529,63.953488372093,93.2885906040269,95.3846153846154,49.4117647058824,41.8918918918919,96.551724137931,76.9230769230769,75.8823529411765,54.9450549450549,89.5833333333333,90.7692307692308,43.5294117647059,38.0645161290323,92.5,0,100,NA,72.3404255319149
"90",5840,191,49,63,70,131,16,123,103,207,25,47,94,147,5,107,114,188,31,66,88,128,7,126,112,254,119,0,0,373,58.8235294117647,75.1968503937008,52.6315789473684,79.5833333333333,86.5546218487395,51.5748031496063,45.575221238938,89.1156462585034,78.9915966386555,81.496062992126,66.6666666666667,89.2241379310345,95.7983193277311,57.8740157480315,51.5837104072398,96.7105263157895,73.9495798319328,74.0157480314961,57.1428571428571,85.8447488584475,94.1176470588235,50.3937007874016,47.0588235294118,94.8148148148148,0,100,NA,68.0965147453083
"91",5850,92,16,28,29,58,7,62,38,101,14,19,31,68,6,52,39,96,17,24,28,65,4,55,41,120,45,0,0,165,64.4444444444444,76.6666666666667,50.8771929824561,85.1851851851852,84.4444444444444,48.3333333333333,38,89.2307692307692,68.8888888888889,84.1666666666667,62,87.8260869565217,86.6666666666667,56.6666666666667,42.8571428571429,91.8918918918919,62.2222222222222,80,53.8461538461538,84.9557522123894,91.1111111111111,54.1666666666667,42.7083333333333,94.2028985507246,0,100,NA,72.7272727272727
"92",5870,298,42,103,290,227,3,174,329,326,42,75,290,228,2,173,330,319,41,82,291,229,2,172,330,401,332,0,0,733,87.3493975903614,74.3142144638404,73.7913486005089,87.6470588235294,99.0963855421687,56.6084788029925,65.4075546719682,98.695652173913,87.3493975903614,81.2967581047382,79.4520547945205,88.5869565217391,99.3975903614458,56.857855361596,65.6063618290258,99.1304347826087,87.6506024096386,79.5511221945137,78.0160857908847,88.6111111111111,99.3975903614458,57.1072319201995,65.7370517928287,99.1341991341991,0,100,NA,54.7066848567531
"93",5880,65,27,68,79,14,2,119,104,90,19,43,87,19,1,114,105,79,31,54,75,25,5,108,101,133,106,0,0,239,74.5283018867924,48.8721804511278,53.7414965986395,70.6521739130435,98.1132075471698,10.5263157894737,46.6367713004484,87.5,82.0754716981132,67.6691729323308,66.9230769230769,82.5688073394495,99.0566037735849,14.2857142857143,47.945205479452,95,70.7547169811321,59.3984962406015,58.1395348837209,71.8181818181818,95.2830188679245,18.796992481203,48.3253588516746,83.3333333333333,0,100,NA,55.6485355648536
"94",5900,57,17,22,40,31,4,48,53,62,8,17,49,41,1,38,56,51,18,28,39,33,4,46,53,27,3,52,54,136,70.1754385964912,72.1518987341772,64.5161290322581,77.027027027027,92.9824561403509,39.2405063291139,52.4752475247525,88.5714285714286,85.9649122807018,78.4810126582278,74.2424242424242,88.5714285714286,98.2456140350877,51.8987341772152,59.5744680851064,97.6190476190476,68.4210526315789,64.5569620253165,58.2089552238806,73.9130434782609,92.9824561403509,41.7721518987342,53.5353535353535,89.1891891891892,94.7368421052632,34.1772151898734,50.9433962264151,90
"95",5930,46,6,69,481,23,2,92,485,55,8,60,479,26,2,89,485,47,11,68,476,22,3,93,484,115,487,0,0,602,98.7679671457906,40,87.4545454545455,88.4615384615385,99.5893223819302,20,84.0554592720971,92,98.3572895277207,47.8260869565217,88.8682745825603,87.3015873015873,99.5893223819302,22.6086956521739,84.4947735191638,92.8571428571429,97.741273100616,40.8695652173913,87.5,81.0344827586207,99.3839835728953,19.1304347826087,83.8821490467938,88,0,100,NA,19.1029900332226
"96",5950,111,23,113,198,53,3,171,218,135,18,89,203,72,1,152,220,121,15,103,206,66,3,158,218,224,221,0,0,445,89.5927601809955,49.5535714285714,63.6655948553055,82.8358208955224,98.6425339366516,23.6607142857143,56.0411311053985,94.6428571428571,91.8552036199095,60.2678571428571,69.5205479452055,88.2352941176471,99.5475113122172,32.1428571428571,59.1397849462366,98.6301369863014,93.2126696832579,54.0178571428571,66.6666666666667,88.9705882352941,98.6425339366516,29.4642857142857,57.9787234042553,95.6521739130435,0,100,NA,50.3370786516854
"97",5960,98,38,45,87,44,5,99,120,107,26,36,99,50,6,93,119,101,33,42,92,42,10,101,115,143,125,0,0,268,69.6,68.5314685314685,65.9090909090909,72.0588235294118,96,30.7692307692308,54.7945205479452,89.7959183673469,79.2,74.8251748251748,73.3333333333333,80.4511278195489,95.2,34.965034965035,56.1320754716981,89.2857142857143,73.6,70.6293706293706,68.6567164179104,75.3731343283582,92,29.3706293706294,53.2407407407407,80.7692307692308,0,100,NA,53.3582089552239
"98",5970,51,20,125,218,8,0,168,238,95,25,81,213,19,1,157,237,97,28,79,210,20,0,156,238,176,238,0,0,414,91.5966386554622,28.9772727272727,63.5568513119534,71.830985915493,100,4.54545454545455,58.6206896551724,100,89.4957983193277,53.9772727272727,72.4489795918367,79.1666666666667,99.5798319327731,10.7954545454545,60.1522842639594,95,88.2352941176471,55.1136363636364,72.6643598615917,77.6,100,11.3636363636364,60.4060913705584,100,0,100,NA,42.512077294686
"99",5980,108,15,106,454,76,1,138,468,150,11,64,458,98,2,116,467,150,13,64,456,100,3,114,466,214,469,0,0,683,96.8017057569296,50.4672897196262,81.0714285714286,87.8048780487805,99.7867803837953,35.5140186915888,77.2277227722772,98.7012987012987,97.6545842217484,70.0934579439252,87.7394636015326,93.167701863354,99.5735607675906,45.7943925233645,80.1029159519725,98,97.228144989339,70.0934579439252,87.6923076923077,92.0245398773006,99.3603411513859,46.7289719626168,80.3448275862069,97.0873786407767,0,100,NA,31.3323572474378
"100",5990,88,26,44,50,28,3,104,73,107,30,25,46,38,5,94,71,100,35,32,41,36,8,96,68,33,10,99,66,208,65.7894736842105,66.6666666666667,53.1914893617021,77.1929824561403,96.0526315789474,21.2121212121212,41.2429378531073,90.3225806451613,60.5263157894737,81.0606060606061,64.7887323943662,78.1021897810219,93.4210526315789,28.7878787878788,43.030303030303,88.3720930232558,53.9473684210526,75.7575757575758,56.1643835616438,74.0740740740741,89.4736842105263,27.2727272727273,41.4634146341463,81.8181818181818,86.8421052631579,25,40,76.7441860465116
"101",6010,30,9,15,34,13,1,32,42,35,3,10,40,17,1,28,42,28,10,17,33,9,0,36,43,45,43,0,0,88,79.0697674418605,66.6666666666667,69.3877551020408,76.9230769230769,97.6744186046512,28.8888888888889,56.7567567567568,92.8571428571429,93.0232558139535,77.7777777777778,80,92.1052631578947,97.6744186046512,37.7777777777778,60,94.4444444444444,76.7441860465116,62.2222222222222,66,73.6842105263158,100,20,54.4303797468354,100,0,100,NA,51.1363636363636
