"aou","rmse_me_pres"
4280,0.375543133389179
4280,0.380762396490081
4280,0.417383136108903
4280,0.303646912537424
4280,0.404311664517501
4280,0.392753298700161
4280,0.489659919321812
4280,0.399044082841226
4280,0.450840049796919
4280,0.327642348216584
4290,0.525284879928154
4290,0.487804558916833
4290,0.584456032329453
4290,0.541106303388307
4290,0.636494698183863
4290,0.393816998908653
4290,0.455339546670826
4290,0.533467166687384
4290,0.420999170423518
4290,0.468020942252744
4320,0.352273811762919
4320,0.59903363939434
4320,0.262058168185749
4320,0.469828256734984
4320,0.433773731687376
4320,0.478296439090229
4320,0.487596670685
4320,0.410789813143912
4320,0.344202818745898
4320,0.40159668649967
4330,0.448291969013423
4330,0.40077386266954
4330,0.340065419310948
4330,0.496895406725373
4330,0.280629110936526
4330,0.557134363326397
4330,0.5893487207545
4330,0.422395383305995
4330,0.449463409491923
4330,0.561646235979164
4430,0.229994550541268
4430,0.352687290395086
4430,0.550727013137643
4430,0.305214041974531
4430,0.354740619378567
4430,0.471035064881127
4430,0.520903691388794
4430,0.380948203402754
4430,0.374404455103094
4430,0.303189199124317
4440,0.420279072790747
4440,0.445864711989066
4440,0.411678683186918
4440,0.428881284082675
4440,0.376088044155777
4440,0.412491361333977
4440,0.383366079567323
4440,0.429585032434402
4440,0.419804901369434
4440,0.388866462153663
4470,0.482363856986168
4470,0.434148602709731
4470,0.553651109939839
4470,0.462437013909017
4470,0.447493297693158
4470,0.487672564138886
4470,0.473463248852665
4470,0.508132047914573
4470,0.405675528563219
4470,0.445421469915376
4520,0.37962146023899
4520,0.379944811214516
4520,0.332174205882482
4520,0.372311644621807
4520,0.373391432729185
4520,0.377856288883019
4520,0.377243610344205
4520,0.371579232579022
4520,0.404133512357718
4520,0.331275725665777
4540,0.385604181630201
4540,0.544074231906639
4540,0.47519487384412
4540,0.492869062660611
4540,0.533235626889652
4540,0.497136247380632
4540,0.340179417383578
4540,0.463064338029515
4540,0.423442347007587
4540,0.430635846207571
4560,0.363882921527204
4560,0.411304016013283
4560,0.40235450963557
4560,0.35681928426524
4560,0.387409379693641
4560,0.384427227605834
4560,0.366153856281422
4560,0.363606773200204
4560,0.401539989084971
4560,0.404169069422172
4570,0.464151091139928
4570,0.43972005274771
4570,0.485205263187616
4570,0.508905750449307
4570,0.398647482422463
4570,0.477724719452183
4570,0.419161732842136
4570,0.479073566992577
4570,0.492142154972659
4570,0.32531320707552
4590,0.610192479074201
4590,0.572579815261392
4590,0.603914667736703
4590,0.609429792107187
4590,0.584633299568044
4590,0.628833500893719
4590,0.562743718428233
4590,0.675565533484442
4590,0.518285482916029
4590,0.645067683839454
4610,0.332133226881231
4610,0.383953085414149
4610,0.357317197085779
4610,0.395244366794691
4610,0.356780937593474
4610,0.409575294590605
4610,0.394825832090369
4610,0.395174315421922
4610,0.409061246367522
4610,0.418769592199178
4620,0.365465014805338
4620,0.424062568791735
4620,0.493389703498605
4620,0.353408269801816
4620,0.442689740583207
4620,0.405977643155197
4620,0.462732744588205
4620,0.371126807237111
4620,0.375894347222
4620,0.395591481790301
4640,0.488348652917082
4640,0.466987493216739
4640,0.548234526064734
4640,0.533289038695623
4640,0.621536170287248
4640,0.541124790820267
4640,0.548027004023297
4640,0.572909294189032
4640,0.496694887133586
4640,0.474716381487447
4641,0.41614140462463
4641,0.506820432208649
4641,0.458246595698659
4641,0.556567370754586
4641,0.612468800452502
4641,0.257941337874764
4641,0.411507831161767
4641,0.497854052657522
4641,0.449705376084135
4641,0.432351911306762
4650,0.46313540158022
4650,0.445894702098356
4650,0.4422056397238
4650,0.420143459043943
4650,0.387086846795297
4650,0.44281594889494
4650,0.42958637873403
4650,0.413313767247968
4650,0.459549301385731
4650,0.384275952146833
4660,0.469508147083966
4660,0.48009791180579
4660,0.480636787233858
4660,0.479790124016833
4660,0.433791034954161
4660,0.504747780412438
4660,0.425793887624888
4660,0.493965792199103
4660,0.54079310317344
4660,0.540507587754987
4661,0.462213802142057
4661,0.497856526673069
4661,0.613353337102977
4661,0.552387623060151
4661,0.532728823760524
4661,0.538391695322143
4661,0.55138082494241
4661,0.684362984834817
4661,0.550302443199188
4661,0.553301886572112
4670,0.316202108091039
4670,0.440080640006065
4670,0.396393856965891
4670,0.45127910910523
4670,0.399113238950148
4670,0.343395455261066
4670,0.430118631881278
4670,0.512489006061045
4670,0.416024106890493
4670,0.40603091399759
4680,0.471915859345843
4680,0.477921603874222
4680,0.42436196476583
4680,0.504409644975313
4680,0.482266363053147
4680,0.461762322026803
4680,0.516914180539262
4680,0.566621644360676
4680,0.618128334703083
4680,0.623930940451408
4690,0.475068895545376
4690,0.478137718444051
4690,0.433367814191219
4690,0.453241151407205
4690,0.567826661262524
4690,0.426772435906925
4690,0.449995258164909
4690,0.448066653896813
4690,0.335962244529955
4690,0.389638385272663
4740,0.486268551496102
4740,0.560410405894035
4740,0.517263607156351
4740,0.481418502616414
4740,0.498797532157768
4740,0.543426287282029
4740,0.500612970305044
4740,0.475332607146822
4740,0.479604270378934
4740,0.53009517214064
4750,0.602680463675246
4750,0.549473669825249
4750,0.495855507602862
4750,0.567016791691536
4750,0.588784679802658
4750,0.571929819281181
4750,0.512048049637212
4750,0.585699297379318
4750,0.502259709631566
4750,0.57902058591247
4770,0.3831095315634
4770,0.382572062695207
4770,0.411720609997178
4770,0.385054054258242
4770,0.417263395426535
4770,0.357138290656789
4770,0.358427159775495
4770,0.39504206632048
4770,0.323327334002235
4770,0.340716218340434
4780,0.471267689808912
4780,0.534558150710351
4780,0.455694948652654
4780,0.503383324390527
4780,0.393090659469535
4780,0.482598936656399
4780,0.493192588357005
4780,0.488888907663485
4780,0.397939301308511
4780,0.36079213706998
4840,0.579955344285244
4840,0.611754448205787
4840,0.506473159629637
4840,0.575930979524524
4840,0.350942794537745
4840,0.45120630631834
4840,0.562080791670165
4840,0.557707542295102
4840,0.597825214051958
4840,0.494687741685537
4860,0.402079735552708
4860,0.425196326800348
4860,0.397084892028516
4860,0.417405230134467
4860,0.36123483451394
4860,0.509048781869414
4860,0.460950517362735
4860,0.425871589883904
4860,0.442814128243537
4860,0.468160341176812
4880,0.336490560018513
4880,0.365311437813949
4880,0.381110114370366
4880,0.415821831185931
4880,0.419580260659857
4880,0.42590408644167
4880,0.372070546266185
4880,0.404750317514854
4880,0.361207490857491
4880,0.403174001281798
4900,0.489701615557314
4900,0.390419249228443
4900,0.441913149123095
4900,0.434990853358319
4900,0.453554749869604
4900,0.399493449151733
4900,0.364328214768633
4900,0.377022848699049
4900,0.37862588776621
4900,0.491599632067056
4910,0.625102315160177
4910,0.4262427080102
4910,0.361205695613132
4910,0.464839316260582
4910,0.547313340105195
4910,0.435611850874798
4910,0.52893763505425
4910,0.523687668352827
4910,0.321686535628231
4910,0.32456038790309
4930,0.405709900173002
4930,0.439193815192783
4930,0.389259151492024
4930,0.390979882991924
4930,0.412224467119995
4930,0.420983086225709
4930,0.421820438972046
4930,0.375623126947696
4930,0.396256496452393
4930,0.387638484013642
4940,0.434462598602386
4940,0.433784834183031
4940,0.427148370906096
4940,0.50927463782143
4940,0.481556923425215
4940,0.419832974768512
4940,0.508627305497703
4940,0.398660972549514
4940,0.474803005152671
4940,0.456936624534611
4950,0.373692841774279
4950,0.381334010481855
4950,0.405420038829327
4950,0.426200831551714
4950,0.384520280826921
4950,0.43639685236394
4950,0.410988709347101
4950,0.425867576092249
4950,0.382812647943902
4950,0.404906073329186
4970,0.607422853473553
4970,0.600924096218289
4970,0.580171661825473
4970,0.531937623587442
4970,0.614152241949711
4970,0.587213726296396
4970,0.576252753435015
4970,0.519861035975518
4970,0.586182137772659
4970,0.647609291790263
4980,0.389643958015941
4980,0.378157284845844
4980,0.414276165277539
4980,0.396603716254012
4980,0.403104506804204
4980,0.400202784951711
4980,0.399256796715269
4980,0.382877475676688
4980,0.426287308475689
4980,0.401427316432191
5010,0.421268857175454
5010,0.40861379939302
5010,0.409945782949505
5010,0.369879907590466
5010,0.40080786633367
5010,0.467700589354363
5010,0.423822368229867
5010,0.408514596051728
5010,0.439710168012576
5010,0.524900990556043
5011,0.446766684253646
5011,0.415270127237437
5011,0.447700941133462
5011,0.484987298294117
5011,0.47403020975871
5011,0.420130608868318
5011,0.454405218970345
5011,0.468528148376755
5011,0.460925337166789
5011,0.507042170386632
5060,0.446199651496883
5060,0.506009160176262
5060,0.446497740922551
5060,0.420417680252967
5060,0.34765950155834
5060,0.484229860947683
5060,0.424867130077444
5060,0.483178396239446
5060,0.549797857350828
5060,0.419835277503889
5070,0.45252874736922
5070,0.43016870601196
5070,0.423576623114486
5070,0.405670607618733
5070,0.411075658930164
5070,0.471408197417955
5070,0.424555760315362
5070,0.413455695788963
5070,0.467181621395911
5070,0.43260669289847
5080,0.539762918554697
5080,0.592613793983069
5080,0.433072057111764
5080,0.491421289877245
5080,0.455680306805767
5080,0.513125866113097
5080,0.502729780414995
5080,0.411958833590506
5080,0.477425295319768
5080,0.482982538762171
5100,0.449229410260536
5100,0.50281409817183
5100,0.433935144963742
5100,0.474291386233316
5100,0.484224550976988
5100,0.465394595890645
5100,0.427339107879505
5100,0.42655886131718
5100,0.391645284531906
5100,0.416405269452473
5110,0.368354226038883
5110,0.408086501326591
5110,0.438634576807819
5110,0.454981951284715
5110,0.381692396308347
5110,0.446829066305892
5110,0.325422958192914
5110,0.353366309271109
5110,0.364405230054267
5110,0.38286203159
5120,0.6392835548197
5120,0.467128948775143
5120,0.483004133654738
5120,0.57670072912679
5120,0.510698861483517
5120,0.633322896077342
5120,0.643022753450657
5120,0.56991288211442
5120,0.54653988249514
5120,0.566753724140452
5140,0.611133566003903
5140,0.452678090610906
5140,0.426725808905595
5140,0.435945666697786
5140,0.55760378998154
5140,0.435238816668429
5140,0.597378753882603
5140,0.535904483181173
5140,0.461534390083725
5140,0.510319396980578
5170,0.452129952635623
5170,0.44924875345528
5170,0.538954212621448
5170,0.507699862510051
5170,0.452166694435244
5170,0.480338039006442
5170,0.5146816865284
5170,0.501999567746378
5170,0.494309408266251
5170,0.459408800527068
5180,0.389995191205006
5180,0.394037686051528
5180,0.439903442923117
5180,0.362908616301675
5180,0.371463180731541
5180,0.357319272679757
5180,0.45235761160269
5180,0.411886702206416
5180,0.490127612484208
5180,0.41017744979813
5190,0.424528620689593
5190,0.419976368661619
5190,0.417955711220095
5190,0.453236858614153
5190,0.391558040581504
5190,0.502491231663129
5190,0.422067188438068
5190,0.43964449417409
5190,0.416538509485407
5190,0.446021718947996
5210,0.559398904128487
5210,0.510529409398049
5210,0.505104450746437
5210,0.424055566969031
5210,0.581490147629296
5210,0.534076299404732
5210,0.517211959781145
5210,0.576107683196803
5210,0.557066452815059
5210,0.553293798819972
5290,0.416896179925009
5290,0.391687345224184
5290,0.388496686350048
5290,0.354071361322929
5290,0.378983357740966
5290,0.344772319512778
5290,0.392811978898981
5290,0.383116469891256
5290,0.438074154486723
5290,0.423269130495444
5300,0.463319356375602
5300,0.506224268398511
5300,0.533502401250216
5300,0.557001515938405
5300,0.459049148286516
5300,0.508826678582536
5300,0.474223474751612
5300,0.492758355715449
5300,0.539031545326777
5300,0.488242134087281
5330,0.542413430332138
5330,0.474178693572155
5330,0.456763180457029
5330,0.433393181215042
5330,0.517017659898842
5330,0.494016162970283
5330,0.462716450380909
5330,0.490744269716519
5330,0.554895448150692
5330,0.465349758325341
5400,0.506684358501389
5400,0.532102829129383
5400,0.48376015312181
5400,0.532717056516291
5400,0.483823306386947
5400,0.531329988436537
5400,0.516588899010141
5400,0.51060719303859
5400,0.519670086839314
5400,0.528065649345269
5420,0.525172876370683
5420,0.509290495307944
5420,0.442389590751084
5420,0.490089178102932
5420,0.485623013064071
5420,0.395526079917136
5420,0.52356488021875
5420,0.46327592847808
5420,0.50574670408485
5420,0.496886175263348
5460,0.437896666325678
5460,0.50368029040403
5460,0.529474921198798
5460,0.57903207037446
5460,0.573975850296848
5460,0.500048622748431
5460,0.532339628453549
5460,0.461677645202006
5460,0.49639775165521
5460,0.515938413283653
5470,0.672497926764637
5470,0.690193876873321
5470,0.696332917706402
5470,0.630545679104899
5470,0.656662995690644
5470,0.666833984403418
5470,0.6624927174679
5470,0.65455615710896
5470,0.650133271148126
5470,0.687259833899353
5520,0.544878568948873
5520,0.462277690253637
5520,0.521975471345722
5520,0.56968242862732
5520,0.515043952294928
5520,0.502687714730157
5520,0.520457525575404
5520,0.494022928603642
5520,0.485758982688937
5520,0.470387437947367
5540,0.607398345562409
5540,0.425861191025174
5540,0.568870619544585
5540,0.438073508525345
5540,0.54057156823134
5540,0.589938433941074
5540,0.497478465889967
5540,0.520108777503109
5540,0.587325746844502
5540,0.584722520654381
5580,0.481639289429272
5580,0.629592284554986
5580,0.58662077014319
5580,0.441044843004018
5580,0.541088083036989
5580,0.532439411337595
5580,0.546577965544029
5580,0.573942321871824
5580,0.50324324339086
5580,0.674661566321661
5600,0.398116321203197
5600,0.392703497110687
5600,0.406798009350403
5600,0.313485509042501
5600,0.401866720444822
5600,0.438112956048324
5600,0.393644284314515
5600,0.356511275420775
5600,0.337329384562095
5600,0.404285802493348
5610,0.365907704316452
5610,0.46590485925284
5610,0.455714006813482
5610,0.548902333568314
5610,0.550623553850129
5610,0.426313807057752
5610,0.431474966951533
5610,0.499481807435315
5610,0.537455974631774
5610,0.539388037197925
5620,0.441621989551524
5620,0.485591373630442
5620,0.504859924293879
5620,0.510166027002438
5620,0.52189781848475
5620,0.505444185345149
5620,0.411095844910375
5620,0.575873853632957
5620,0.493289793662263
5620,0.542332770233581
5630,0.449784325054005
5630,0.334744947649865
5630,0.397744390244792
5630,0.382805271665671
5630,0.38856866443269
5630,0.414048602451038
5630,0.402128269040118
5630,0.387493605693804
5630,0.353796782485857
5630,0.341632746621314
5730,0.604209123794788
5730,0.32218776356812
5730,0.504598265540082
5730,0.461154420702732
5730,0.42154344866031
5730,0.425725178244363
5730,0.445244328433188
5730,0.496821469821548
5730,0.551122884655047
5730,0.389137405972727
5780,0.450874129607538
5780,0.543333167674004
5780,0.322970493858062
5780,0.50213026659187
5780,0.287367567908084
5780,0.573848635898189
5780,0.504683046937188
5780,0.394335429745793
5780,0.524112989118359
5780,0.467376911457723
5810,0.338620865393101
5810,0.427746604345847
5810,0.376960317365589
5810,0.39068523750328
5810,0.376895583571926
5810,0.427765350772667
5810,0.418221374221954
5810,0.385878386097693
5810,0.381030024095074
5810,0.438609831895794
5830,0.493054782029485
5830,0.601339391174792
5830,0.552244198041692
5830,0.562168703308016
5830,0.406384407778601
5830,0.544438176506004
5830,0.638182647741517
5830,0.485751936094746
5830,0.550321915684358
5830,0.591044793837857
5840,0.471862130753181
5840,0.509997933583708
5840,0.517548524670115
5840,0.562091329632054
5840,0.583548049614126
5840,0.592541849833731
5840,0.491821202972807
5840,0.52646509822754
5840,0.536227661818293
5840,0.594144130003778
5850,0.585641661842441
5850,0.622479678310665
5850,0.605483541701846
5850,0.579964902268389
5850,0.613253344979636
5850,0.550964496185416
5850,0.597435965581109
5850,0.545787994027394
5850,0.493240745234767
5850,0.605278750722472
5870,0.400564540736727
5870,0.340396800672049
5870,0.339688268589098
5870,0.389875434447616
5870,0.390001991276798
5870,0.411298339874485
5870,0.378758335100845
5870,0.371927249729634
5870,0.414079568973841
5870,0.406904133098552
5880,0.417017604399717
5880,0.434752816431633
5880,0.390540761976131
5880,0.365476229077757
5880,0.487848240995441
5880,0.390127917002802
5880,0.496548602897966
5880,0.411283500864758
5880,0.455455538480421
5880,0.450444015439729
5900,0.438144509741896
5900,0.44562011638158
5900,0.438263026919364
5900,0.530089627676219
5900,0.445067813517353
5900,0.393834585676807
5900,0.490903850404029
5900,0.349587471717273
5900,0.347583586631849
5900,0.416779449275305
5930,0.378511008628036
5930,0.351292959589515
5930,0.432345466893275
5930,0.340605683924549
5930,0.318657710587788
5930,0.396819640414381
5930,0.359906061046744
5930,0.428285435647291
5930,0.346955447112025
5930,0.327164598321591
5950,0.382532057855873
5950,0.393496512958729
5950,0.417341745617941
5950,0.470697393720073
5950,0.457732486046483
5950,0.467587918918014
5950,0.427003525535716
5950,0.382350541086432
5950,0.436583552202721
5950,0.450444930578714
5960,0.452926995972516
5960,0.477974389896152
5960,0.418516820343139
5960,0.429252964831184
5960,0.37753122339848
5960,0.441373020036524
5960,0.406814867724827
5960,0.402537548895595
5960,0.494170900697337
5960,0.429190004291514
5970,0.352505660446616
5970,0.370561805791819
5970,0.392460397107718
5970,0.42196978015388
5970,0.337449260409407
5970,0.421214559685239
5970,0.397609204824294
5970,0.466710396545775
5970,0.398439331673025
5970,0.439314420181775
5980,0.349810673072663
5980,0.34252297606478
5980,0.378935245098183
5980,0.357857266124922
5980,0.381750550523406
5980,0.393902442362465
5980,0.359430352325413
5980,0.352253338468097
5980,0.330480697209298
5980,0.335197680266048
5990,0.511490376628467
5990,0.471487068371461
5990,0.425481229766129
5990,0.384205740012768
5990,0.477300872401414
5990,0.461710644693354
5990,0.408510915921737
5990,0.496023684346003
5990,0.374320977449129
5990,0.539015391419952
6010,0.480499628613301
6010,0.420989709870918
6010,0.375710553958792
6010,0.451067230858096
6010,0.416388813185816
6010,0.527415926692653
6010,0.537818299445412
6010,0.406398218779481
6010,0.529832084761702
6010,0.457484771067438
6040,0.459469294751081
6040,0.466912342618107
6040,0.366531081881995
6040,0.438445500805592
6040,0.45447399274377
6040,0.485324674097472
6040,0.406530457052469
6040,0.482419642389031
6040,0.45277530857783
6040,0.408525178135305
6050,0.472572966733825
6050,0.609411609796317
6050,0.613706897186992
6050,0.429545968078813
6050,0.368583331290726
6050,0.472037600729103
6050,0.410989322408566
6050,0.480146447984702
6050,0.324713703179467
6050,0.403313263291847
6070,0.331340267329127
6070,0.473652484571864
6070,0.434939777282086
6070,0.349951004653844
6070,0.422556851787511
6070,0.441318649039979
6070,0.456912997975557
6070,0.53749331856408
6070,0.462448924543191
6070,0.441473591896159
6080,0.354733086053015
6080,0.449620047739373
6080,0.35879499148146
6080,0.416391340709999
6080,0.370956019876188
6080,0.428177054233144
6080,0.368888861496499
6080,0.392607763671996
6080,0.364448939299572
6080,0.402309893628762
6100,0.43840649926424
6100,0.430194367408949
6100,0.452702857682939
6100,0.396414765254304
6100,0.450583071126954
6100,0.434085013843928
6100,0.424932363234357
6100,0.507437589282762
6100,0.406028837106467
6100,0.466109095520239
6110,0.478592478904104
6110,0.505220098157613
6110,0.495975506648399
6110,0.533736705012567
6110,0.44913854592764
6110,0.49590773148211
6110,0.427201191811133
6110,0.491048110336401
6110,0.505928279245808
6110,0.47024830652431
6120,0.49433009396405
6120,0.516232484555923
6120,0.550158261247562
6120,0.454583300879933
6120,0.486594171608661
6120,0.473552764265496
6120,0.494615954043573
6120,0.476529220645442
6120,0.539425141185381
6120,0.487292722098534
6130,0.38569271010867
6130,0.429769982249424
6130,0.381893503291999
6130,0.407831194675353
6130,0.400148832443995
6130,0.425873776602734
6130,0.399153800858112
6130,0.441534990495038
6130,0.432510056385359
6130,0.40270258954275
6140,0.393868873596495
6140,0.39957538132924
6140,0.395749758966306
6140,0.376739595775078
6140,0.4167727655586
6140,0.416092299226496
6140,0.456816923594567
6140,0.424795072775707
6140,0.427456607798386
6140,0.409662571560619
6150,0.360104230425636
6150,0.50440235581522
6150,0.477329074853451
6150,0.516819051306936
6150,0.515735085401875
6150,0.378309725289652
6150,0.461936564760664
6150,0.433304356344682
6150,0.392909573666954
6150,0.474294875239199
6160,0.626595865515503
6160,0.554133347888898
6160,0.575181619238685
6160,0.676642645421542
6160,0.607272714470429
6160,0.571773072950583
6160,0.588985690975439
6160,0.607656557109262
6160,0.54811722687102
6160,0.659156952248202
6170,0.425674916285241
6170,0.455145116705088
6170,0.442686347633986
6170,0.448764759030413
6170,0.435848478344726
6170,0.459884965798919
6170,0.409604565429061
6170,0.44819716218594
6170,0.434011164061875
6170,0.440915014911575
6190,0.35184135193287
6190,0.378165659373348
6190,0.371979334331126
6190,0.455468288811124
6190,0.375076137599792
6190,0.392721505757516
6190,0.382481274633224
6190,0.391696223809229
6190,0.356375156082894
6190,0.434181719941726
6220,0.570318597979199
6220,0.613553367115877
6220,0.612919154277684
6220,0.598235952639798
6220,0.578896189002725
6220,0.601749752481751
6220,0.590484345660571
6220,0.581705848082022
6220,0.609119133090577
6220,0.598039354070069
6240,0.340966146450604
6240,0.354876091807787
6240,0.383828527002539
6240,0.388790434071978
6240,0.393182289757894
6240,0.360576816423581
6240,0.366452412212467
6240,0.395891022848476
6240,0.407529611555078
6240,0.316154148092029
6270,0.418761220777757
6270,0.434869129836726
6270,0.417441901172831
6270,0.462476326027934
6270,0.460554848320927
6270,0.447779465029254
6270,0.433024927674835
6270,0.503864554593458
6270,0.434308602285237
6270,0.481472312759086
6280,0.488067336268651
6280,0.408196793050595
6280,0.483842875181058
6280,0.513459087277828
6280,0.425817034114666
6280,0.395417693054626
6280,0.406161318887189
6280,0.480838358872169
6280,0.4296958965398
6280,0.415885089341106
6290,0.556971729439717
6290,0.487540577949074
6290,0.36824276873326
6290,0.465057922999871
6290,0.401290636252567
6290,0.489582574223649
6290,0.404570875298688
6290,0.451419801352872
6290,0.414483067348858
6290,0.455214352966438
6291,0.477486260321769
6291,0.490938315052316
6291,0.306326538151616
6291,0.533118087792747
6291,0.379361056167371
6291,0.480431041961706
6291,0.385924164843211
6291,0.270675737040367
6291,0.478270130660701
6291,0.444972274829468
6292,0.642374369739339
6292,0.424029881489022
6292,0.409744786274899
6292,0.549584414961754
6292,0.617342934756835
6292,0.477940998410381
6292,0.565486207105412
6292,0.486106051429327
6292,0.621895136202788
6292,0.504267663081615
6310,0.496867232937195
6310,0.429645297128474
6310,0.556566560913403
6310,0.474059094290517
6310,0.479525065217511
6310,0.468130108666454
6310,0.47597060737856
6310,0.513687997963787
6310,0.480125598976177
6310,0.51429143264132
6330,0.531614211155118
6330,0.45352612058783
6330,0.496092067499765
6330,0.537420720158841
6330,0.449770881465429
6330,0.510170520147054
6330,0.577435455766292
6330,0.575453439835042
6330,0.519663289482794
6330,0.623665903626628
6360,0.517211113240415
6360,0.497695191634563
6360,0.516459268609196
6360,0.547972523708268
6360,0.472190088903957
6360,0.513673890054868
6360,0.492722339150352
6360,0.488538273204039
6360,0.55926911474022
6360,0.500674124010673
6370,0.579323346611152
6370,0.597134345995052
6370,0.555626606648721
6370,0.614838249933833
6370,0.466095425149347
6370,0.482355291294064
6370,0.518395470832053
6370,0.605998562757268
6370,0.63157057284644
6370,0.577123499385643
6390,0.482676803227905
6390,0.490555102347443
6390,0.505728733993307
6390,0.463982468833566
6390,0.48193910295014
6390,0.53018565014081
6390,0.454866870605102
6390,0.479405056814161
6390,0.502331389467818
6390,0.47768536322351
6410,0.63904914819281
6410,0.553157809333708
6410,0.517374465984989
6410,0.52283078461955
6410,0.587040101461007
6410,0.560108476641818
6410,0.564632249073373
6410,0.489615664589994
6410,0.58357694413182
6410,0.537758791536987
