"lat","long","elev_point","bio_point.bio4","bio_point.bio5","bio_point.bio6","bio_point.bio13","bio_point.bio14","gimms_point"
48.3863636363636,-88.0833333333333,975,9387,319,-123,65,15,0.26935
48.3863636363636,-87.05,975,9387,319,-123,65,15,0.26935
48.3863636363636,-86.0166666666667,980,9444,321,-124,64,15,0.26935
48.3863636363636,-84.9833333333333,985,9444,321,-124,64,15,0.26935
48.3863636363636,-83.95,981,9444,321,-124,64,15,0.26935
48.3863636363636,-82.9166666666667,995,9495,322,-126,63,14,0.390133333333333
48.3863636363636,-81.8833333333333,975,9495,322,-126,63,14,0.390133333333333
48.3863636363636,-80.85,951,9495,322,-126,63,14,0.390133333333333
48.3863636363636,-79.8166666666667,915,9583,324,-129,62,14,0.390133333333333
48.3863636363636,-78.7833333333333,914,9583,324,-129,62,14,0.390133333333333
48.3863636363636,-77.75,914,9583,324,-129,62,14,0.390133333333333
48.3863636363636,-76.7166666666667,914,9635,326,-131,60,13,0.382866666666667
48.3863636363636,-75.6833333333333,895,9635,326,-131,60,13,0.382866666666667
48.3863636363636,-74.65,899,9635,326,-131,60,13,0.382866666666667
48.3863636363636,-73.6166666666667,894,9585,320,-135,62,15,0.382866666666667
48.3863636363636,-72.5833333333333,918,9585,320,-135,62,15,0.382866666666667
48.3863636363636,-71.55,975,9680,326,-134,60,13,0.473216666666667
48.3863636363636,-70.5166666666667,969,9683,322,-138,61,14,0.399283333333333
47.3409090909091,-100.483333333333,1002,9294,316,-118,66,15,0.355533333333333
47.3409090909091,-99.45,1005,9293,316,-119,66,15,0.355533333333333
47.3409090909091,-98.4166666666667,1006,9293,316,-119,66,15,0.355533333333333
47.3409090909091,-97.3833333333333,1016,9293,316,-119,66,15,0.355533333333333
47.3409090909091,-96.35,1019,9302,316,-120,66,15,0.297616666666667
47.3409090909091,-95.3166666666667,1008,9302,316,-120,66,15,0.297616666666667
47.3409090909091,-94.2833333333333,1006,9302,316,-120,66,15,0.297616666666667
47.3409090909091,-93.25,1006,9354,317,-121,66,15,0.297616666666667
47.3409090909091,-92.2166666666667,1006,9354,317,-121,66,15,0.297616666666667
47.3409090909091,-91.1833333333333,1006,9354,317,-121,66,15,0.297616666666667
47.3409090909091,-90.15,975,9387,319,-123,65,15,0.26935
47.3409090909091,-89.1166666666667,975,9387,319,-123,65,15,0.26935
47.3409090909091,-88.0833333333333,977,9387,319,-123,65,15,0.26935
47.3409090909091,-87.05,975,9387,319,-123,65,15,0.26935
47.3409090909091,-86.0166666666667,975,9444,321,-124,64,15,0.26935
47.3409090909091,-84.9833333333333,974,9444,321,-124,64,15,0.26935
47.3409090909091,-83.95,975,9444,321,-124,64,15,0.26935
47.3409090909091,-82.9166666666667,974,9495,322,-126,63,14,0.390133333333333
47.3409090909091,-81.8833333333333,977,9495,322,-126,63,14,0.390133333333333
47.3409090909091,-80.85,944,9495,322,-126,63,14,0.390133333333333
47.3409090909091,-79.8166666666667,915,9583,324,-129,62,14,0.390133333333333
47.3409090909091,-78.7833333333333,914,9583,324,-129,62,14,0.390133333333333
47.3409090909091,-77.75,914,9583,324,-129,62,14,0.390133333333333
47.3409090909091,-76.7166666666667,912,9635,326,-131,60,13,0.382866666666667
47.3409090909091,-75.6833333333333,898,9635,326,-131,60,13,0.382866666666667
47.3409090909091,-74.65,906,9635,326,-131,60,13,0.382866666666667
47.3409090909091,-73.6166666666667,914,9585,320,-135,62,15,0.382866666666667
47.3409090909091,-72.5833333333333,1001,9585,320,-135,62,15,0.382866666666667
47.3409090909091,-71.55,975,9585,320,-135,62,15,0.382866666666667
47.3409090909091,-70.5166666666667,995,9591,317,-139,62,15,0.340266666666667
46.2954545454545,-100.483333333333,1007,9294,316,-118,66,15,0.355533333333333
46.2954545454545,-99.45,1013,9293,316,-119,66,15,0.355533333333333
46.2954545454545,-98.4166666666667,1019,9293,316,-119,66,15,0.355533333333333
46.2954545454545,-97.3833333333333,1026,9293,316,-119,66,15,0.355533333333333
46.2954545454545,-96.35,1027,9302,316,-120,66,15,0.297616666666667
46.2954545454545,-95.3166666666667,1014,9302,316,-120,66,15,0.297616666666667
46.2954545454545,-94.2833333333333,1007,9302,316,-120,66,15,0.297616666666667
46.2954545454545,-93.25,1006,9354,317,-121,66,15,0.297616666666667
46.2954545454545,-92.2166666666667,1006,9354,317,-121,66,15,0.297616666666667
46.2954545454545,-91.1833333333333,1006,9354,317,-121,66,15,0.297616666666667
46.2954545454545,-90.15,1006,9387,319,-123,65,15,0.26935
46.2954545454545,-89.1166666666667,1006,9387,319,-123,65,15,0.26935
46.2954545454545,-88.0833333333333,1006,9387,319,-123,65,15,0.26935
46.2954545454545,-87.05,988,9387,319,-123,65,15,0.26935
46.2954545454545,-86.0166666666667,1005,9444,321,-124,64,15,0.26935
46.2954545454545,-84.9833333333333,956,9444,321,-124,64,15,0.26935
46.2954545454545,-83.95,945,9444,321,-124,64,15,0.26935
46.2954545454545,-82.9166666666667,945,9495,322,-126,63,14,0.390133333333333
46.2954545454545,-81.8833333333333,945,9495,322,-126,63,14,0.390133333333333
46.2954545454545,-80.85,940,9495,322,-126,63,14,0.390133333333333
46.2954545454545,-79.8166666666667,915,9583,324,-129,62,14,0.390133333333333
46.2954545454545,-78.7833333333333,914,9583,324,-129,62,14,0.390133333333333
46.2954545454545,-77.75,914,9583,324,-129,62,14,0.390133333333333
46.2954545454545,-76.7166666666667,910,9635,326,-131,60,13,0.382866666666667
46.2954545454545,-75.6833333333333,897,9635,326,-131,60,13,0.382866666666667
46.2954545454545,-74.65,914,9635,326,-131,60,13,0.382866666666667
46.2954545454545,-73.6166666666667,914,9585,320,-135,62,15,0.382866666666667
46.2954545454545,-72.5833333333333,972,9585,320,-135,62,15,0.382866666666667
46.2954545454545,-71.55,988,9585,320,-135,62,15,0.382866666666667
46.2954545454545,-70.5166666666667,1006,9591,317,-139,62,15,0.340266666666667
45.25,-100.483333333333,1019,9294,316,-118,66,15,0.355533333333333
45.25,-99.45,1025,9293,316,-119,66,15,0.355533333333333
45.25,-98.4166666666667,1036,9293,316,-119,66,15,0.355533333333333
45.25,-97.3833333333333,1036,9293,316,-119,66,15,0.355533333333333
45.25,-96.35,1036,9302,316,-120,66,15,0.297616666666667
45.25,-95.3166666666667,1029,9302,316,-120,66,15,0.297616666666667
45.25,-94.2833333333333,1006,9302,316,-120,66,15,0.297616666666667
45.25,-93.25,1011,9354,317,-121,66,15,0.297616666666667
45.25,-92.2166666666667,1010,9354,317,-121,66,15,0.297616666666667
45.25,-91.1833333333333,1021,9354,317,-121,66,15,0.297616666666667
45.25,-90.15,1066,9387,319,-123,65,15,0.26935
45.25,-89.1166666666667,1066,9387,319,-123,65,15,0.26935
45.25,-88.0833333333333,1006,9387,319,-123,65,15,0.26935
45.25,-87.05,985,9444,321,-124,64,15,0.26935
45.25,-86.0166666666667,975,9444,321,-124,64,15,0.26935
45.25,-84.9833333333333,962,9444,321,-124,64,15,0.26935
45.25,-83.95,959,9444,321,-124,64,15,0.26935
45.25,-82.9166666666667,975,9495,322,-126,63,14,0.390133333333333
45.25,-81.8833333333333,945,9495,322,-126,63,14,0.390133333333333
45.25,-80.85,937,9495,322,-126,63,14,0.390133333333333
45.25,-79.8166666666667,915,9583,324,-129,62,14,0.390133333333333
45.25,-78.7833333333333,915,9583,324,-129,62,14,0.390133333333333
45.25,-77.75,913,9583,324,-129,62,14,0.390133333333333
45.25,-76.7166666666667,907,9635,326,-131,60,13,0.382866666666667
45.25,-75.6833333333333,897,9635,326,-131,60,13,0.382866666666667
45.25,-74.65,914,9635,326,-131,60,13,0.382866666666667
45.25,-73.6166666666667,942,9585,320,-135,62,15,0.382866666666667
45.25,-72.5833333333333,972,9585,320,-135,62,15,0.382866666666667
45.25,-71.55,996,9585,320,-135,62,15,0.382866666666667
45.25,-70.5166666666667,1006,9591,317,-139,62,15,0.340266666666667
44.2045454545455,-100.483333333333,1035,9294,316,-118,66,15,0.355533333333333
44.2045454545455,-99.45,1036,9293,316,-119,66,15,0.355533333333333
44.2045454545455,-98.4166666666667,1036,9293,316,-119,66,15,0.355533333333333
44.2045454545455,-97.3833333333333,1036,9293,316,-119,66,15,0.355533333333333
44.2045454545455,-96.35,1036,9302,316,-120,66,15,0.297616666666667
44.2045454545455,-95.3166666666667,1036,9302,316,-120,66,15,0.297616666666667
44.2045454545455,-94.2833333333333,1036,9302,316,-120,66,15,0.297616666666667
44.2045454545455,-93.25,1032,9354,317,-121,66,15,0.297616666666667
44.2045454545455,-92.2166666666667,1034,9354,317,-121,66,15,0.297616666666667
44.2045454545455,-91.1833333333333,1033,9354,317,-121,66,15,0.297616666666667
44.2045454545455,-90.15,1012,9387,319,-123,65,15,0.26935
44.2045454545455,-89.1166666666667,1006,9387,319,-123,65,15,0.26935
44.2045454545455,-88.0833333333333,981,9387,319,-123,65,15,0.26935
44.2045454545455,-87.05,975,9444,321,-124,64,15,0.26935
44.2045454545455,-86.0166666666667,975,9444,321,-124,64,15,0.26935
44.2045454545455,-84.9833333333333,976,9444,321,-124,64,15,0.26935
44.2045454545455,-83.95,975,9444,321,-124,64,15,0.26935
44.2045454545455,-82.9166666666667,974,9495,322,-126,63,14,0.390133333333333
44.2045454545455,-81.8833333333333,945,9495,322,-126,63,14,0.390133333333333
44.2045454545455,-80.85,942,9495,322,-126,63,14,0.390133333333333
44.2045454545455,-79.8166666666667,920,9583,324,-129,62,14,0.390133333333333
44.2045454545455,-78.7833333333333,917,9583,324,-129,62,14,0.390133333333333
44.2045454545455,-77.75,912,9583,324,-129,62,14,0.390133333333333
44.2045454545455,-76.7166666666667,904,9635,326,-131,60,13,0.382866666666667
44.2045454545455,-75.6833333333333,900,9635,326,-131,60,13,0.382866666666667
44.2045454545455,-74.65,913,9635,326,-131,60,13,0.382866666666667
44.2045454545455,-73.6166666666667,942,9585,320,-135,62,15,0.382866666666667
44.2045454545455,-72.5833333333333,974,9585,320,-135,62,15,0.382866666666667
44.2045454545455,-71.55,1006,9585,320,-135,62,15,0.382866666666667
44.2045454545455,-70.5166666666667,1006,9591,317,-139,62,15,0.340266666666667
43.1590909090909,-100.483333333333,1036,9220,315,-116,67,16,0.355533333333333
43.1590909090909,-99.45,1036,9246,316,-117,67,16,0.355533333333333
43.1590909090909,-98.4166666666667,1036,9246,316,-117,67,16,0.355533333333333
43.1590909090909,-97.3833333333333,1036,9246,316,-117,67,16,0.355533333333333
43.1590909090909,-96.35,1043,9251,316,-118,67,16,0.297616666666667
43.1590909090909,-95.3166666666667,1042,9251,316,-118,67,16,0.297616666666667
43.1590909090909,-94.2833333333333,1048,9251,316,-118,67,16,0.297616666666667
43.1590909090909,-93.25,1036,9253,315,-119,67,16,0.297616666666667
43.1590909090909,-92.2166666666667,1036,9253,315,-119,67,16,0.297616666666667
43.1590909090909,-91.1833333333333,1017,9253,315,-119,67,16,0.297616666666667
43.1590909090909,-90.15,1021,9280,316,-121,66,16,0.26935
43.1590909090909,-89.1166666666667,1016,9280,316,-121,66,16,0.26935
43.1590909090909,-88.0833333333333,999,9280,316,-121,66,16,0.26935
43.1590909090909,-87.05,994,9390,319,-123,65,15,0.26935
43.1590909090909,-86.0166666666667,1006,9390,319,-123,65,15,0.26935
43.1590909090909,-84.9833333333333,982,9390,319,-123,65,15,0.26935
43.1590909090909,-83.95,976,9390,319,-123,65,15,0.26935
43.1590909090909,-82.9166666666667,969,9470,322,-125,63,15,0.390133333333333
43.1590909090909,-81.8833333333333,947,9470,322,-125,63,15,0.390133333333333
43.1590909090909,-80.85,944,9470,322,-125,63,15,0.390133333333333
43.1590909090909,-79.8166666666667,924,9539,324,-128,62,14,0.390133333333333
43.1590909090909,-78.7833333333333,916,9539,324,-128,62,14,0.390133333333333
43.1590909090909,-77.75,909,9539,324,-128,62,14,0.390133333333333
43.1590909090909,-76.7166666666667,898,9601,325,-131,61,14,0.382866666666667
43.1590909090909,-75.6833333333333,904,9601,325,-131,61,14,0.382866666666667
43.1590909090909,-74.65,914,9601,325,-131,61,14,0.382866666666667
43.1590909090909,-73.6166666666667,945,9553,319,-135,63,15,0.382866666666667
43.1590909090909,-72.5833333333333,1006,9553,319,-135,63,15,0.382866666666667
43.1590909090909,-71.55,975,9553,319,-135,63,15,0.382866666666667
43.1590909090909,-70.5166666666667,1036,9491,314,-138,64,16,0.340266666666667
42.1136363636364,-100.483333333333,1036,9220,315,-116,67,16,0.355533333333333
42.1136363636364,-99.45,1036,9246,316,-117,67,16,0.355533333333333
42.1136363636364,-98.4166666666667,1036,9246,316,-117,67,16,0.355533333333333
42.1136363636364,-97.3833333333333,1033,9246,316,-117,67,16,0.355533333333333
42.1136363636364,-96.35,1036,9251,316,-118,67,16,0.297616666666667
42.1136363636364,-95.3166666666667,1054,9251,316,-118,67,16,0.297616666666667
42.1136363636364,-94.2833333333333,1067,9251,316,-118,67,16,0.297616666666667
42.1136363636364,-93.25,1066,9253,315,-119,67,16,0.297616666666667
42.1136363636364,-92.2166666666667,1058,9253,315,-119,67,16,0.297616666666667
42.1136363636364,-91.1833333333333,1048,9253,315,-119,67,16,0.297616666666667
42.1136363636364,-90.15,1037,9280,316,-121,66,16,0.26935
42.1136363636364,-89.1166666666667,1019,9280,316,-121,66,16,0.26935
42.1136363636364,-88.0833333333333,1026,9280,316,-121,66,16,0.26935
42.1136363636364,-87.05,1033,9390,319,-123,65,15,0.26935
42.1136363636364,-86.0166666666667,1028,9390,319,-123,65,15,0.26935
42.1136363636364,-84.9833333333333,983,9390,319,-123,65,15,0.26935
42.1136363636364,-83.95,975,9390,319,-123,65,15,0.26935
42.1136363636364,-82.9166666666667,964,9470,322,-125,63,15,0.390133333333333
42.1136363636364,-81.8833333333333,946,9470,322,-125,63,15,0.390133333333333
42.1136363636364,-80.85,945,9470,322,-125,63,15,0.390133333333333
42.1136363636364,-79.8166666666667,935,9539,324,-128,62,14,0.390133333333333
42.1136363636364,-78.7833333333333,924,9539,324,-128,62,14,0.390133333333333
42.1136363636364,-77.75,906,9539,324,-128,62,14,0.390133333333333
42.1136363636364,-76.7166666666667,903,9601,325,-131,61,14,0.382866666666667
42.1136363636364,-75.6833333333333,908,9601,325,-131,61,14,0.382866666666667
42.1136363636364,-74.65,928,9601,325,-131,61,14,0.382866666666667
42.1136363636364,-73.6166666666667,945,9553,319,-135,63,15,0.382866666666667
42.1136363636364,-72.5833333333333,975,9553,319,-135,63,15,0.382866666666667
42.1136363636364,-71.55,975,9553,319,-135,63,15,0.382866666666667
42.1136363636364,-70.5166666666667,1036,9491,314,-138,64,16,0.340266666666667
41.0681818181818,-100.483333333333,1036,9220,315,-116,67,16,0.355533333333333
41.0681818181818,-99.45,1036,9246,316,-117,67,16,0.355533333333333
41.0681818181818,-98.4166666666667,1036,9246,316,-117,67,16,0.355533333333333
41.0681818181818,-97.3833333333333,1006,9246,316,-117,67,16,0.355533333333333
41.0681818181818,-96.35,1026,9251,316,-118,67,16,0.297616666666667
41.0681818181818,-95.3166666666667,1036,9251,316,-118,67,16,0.297616666666667
41.0681818181818,-94.2833333333333,1063,9251,316,-118,67,16,0.297616666666667
41.0681818181818,-93.25,1044,9253,315,-119,67,16,0.297616666666667
41.0681818181818,-92.2166666666667,1067,9253,315,-119,67,16,0.297616666666667
41.0681818181818,-91.1833333333333,1066,9253,315,-119,67,16,0.297616666666667
41.0681818181818,-90.15,1067,9280,316,-121,66,16,0.26935
41.0681818181818,-89.1166666666667,1066,9280,316,-121,66,16,0.26935
41.0681818181818,-88.0833333333333,1034,9280,316,-121,66,16,0.26935
41.0681818181818,-87.05,1016,9390,319,-123,65,15,0.26935
41.0681818181818,-86.0166666666667,1006,9390,319,-123,65,15,0.26935
41.0681818181818,-84.9833333333333,976,9390,319,-123,65,15,0.26935
41.0681818181818,-83.95,975,9390,319,-123,65,15,0.26935
41.0681818181818,-82.9166666666667,956,9470,322,-125,63,15,0.390133333333333
41.0681818181818,-81.8833333333333,945,9470,322,-125,63,15,0.390133333333333
41.0681818181818,-80.85,945,9470,322,-125,63,15,0.390133333333333
41.0681818181818,-79.8166666666667,945,9539,324,-128,62,14,0.390133333333333
41.0681818181818,-78.7833333333333,931,9539,324,-128,62,14,0.390133333333333
41.0681818181818,-77.75,906,9539,324,-128,62,14,0.390133333333333
41.0681818181818,-76.7166666666667,908,9601,325,-131,61,14,0.382866666666667
41.0681818181818,-75.6833333333333,912,9601,325,-131,61,14,0.382866666666667
41.0681818181818,-74.65,938,9601,325,-131,61,14,0.382866666666667
41.0681818181818,-73.6166666666667,975,9553,319,-135,63,15,0.382866666666667
41.0681818181818,-72.5833333333333,975,9553,319,-135,63,15,0.382866666666667
41.0681818181818,-71.55,1006,9553,319,-135,63,15,0.382866666666667
41.0681818181818,-70.5166666666667,1036,9491,314,-138,64,16,0.340266666666667
40.0227272727273,-100.483333333333,1035,9220,315,-116,67,16,0.355533333333333
40.0227272727273,-99.45,1027,9246,316,-117,67,16,0.355533333333333
40.0227272727273,-98.4166666666667,1036,9246,316,-117,67,16,0.355533333333333
40.0227272727273,-97.3833333333333,1006,9246,316,-117,67,16,0.355533333333333
40.0227272727273,-96.35,1006,9251,316,-118,67,16,0.297616666666667
40.0227272727273,-95.3166666666667,1012,9251,316,-118,67,16,0.297616666666667
40.0227272727273,-94.2833333333333,1007,9251,316,-118,67,16,0.297616666666667
40.0227272727273,-93.25,1006,9253,315,-119,67,16,0.297616666666667
40.0227272727273,-92.2166666666667,1035,9253,315,-119,67,16,0.297616666666667
40.0227272727273,-91.1833333333333,1063,9253,315,-119,67,16,0.297616666666667
40.0227272727273,-90.15,1066,9280,316,-121,66,16,0.26935
40.0227272727273,-89.1166666666667,1064,9280,316,-121,66,16,0.26935
40.0227272727273,-88.0833333333333,1026,9280,316,-121,66,16,0.26935
40.0227272727273,-87.05,1006,9390,319,-123,65,15,0.26935
40.0227272727273,-86.0166666666667,995,9390,319,-123,65,15,0.26935
40.0227272727273,-84.9833333333333,990,9390,319,-123,65,15,0.26935
40.0227272727273,-83.95,972,9390,319,-123,65,15,0.26935
40.0227272727273,-82.9166666666667,951,9470,322,-125,63,15,0.390133333333333
40.0227272727273,-81.8833333333333,945,9470,322,-125,63,15,0.390133333333333
40.0227272727273,-80.85,945,9470,322,-125,63,15,0.390133333333333
40.0227272727273,-79.8166666666667,915,9539,324,-128,62,14,0.390133333333333
40.0227272727273,-78.7833333333333,908,9539,324,-128,62,14,0.390133333333333
40.0227272727273,-77.75,915,9539,324,-128,62,14,0.390133333333333
40.0227272727273,-76.7166666666667,920,9601,325,-131,61,14,0.382866666666667
40.0227272727273,-75.6833333333333,927,9601,325,-131,61,14,0.382866666666667
40.0227272727273,-74.65,970,9601,325,-131,61,14,0.382866666666667
40.0227272727273,-73.6166666666667,975,9553,319,-135,63,15,0.382866666666667
40.0227272727273,-72.5833333333333,981,9553,319,-135,63,15,0.382866666666667
40.0227272727273,-71.55,1036,9553,319,-135,63,15,0.382866666666667
40.0227272727273,-70.5166666666667,1066,9491,314,-138,64,16,0.340266666666667
38.9772727272727,-100.483333333333,1000,9207,317,-114,67,16,0.318766666666667
38.9772727272727,-99.45,997,9242,319,-114,67,16,0.318766666666667
38.9772727272727,-98.4166666666667,995,9242,319,-114,67,16,0.318766666666667
38.9772727272727,-97.3833333333333,997,9242,319,-114,67,16,0.318766666666667
38.9772727272727,-96.35,994,9248,319,-115,66,16,0.298333333333333
38.9772727272727,-95.3166666666667,1006,9248,319,-115,66,16,0.298333333333333
38.9772727272727,-94.2833333333333,991,9248,319,-115,66,16,0.298333333333333
38.9772727272727,-93.25,994,9275,320,-117,66,16,0.298333333333333
38.9772727272727,-92.2166666666667,1025,9275,320,-117,66,16,0.298333333333333
38.9772727272727,-91.1833333333333,1066,9275,320,-117,66,16,0.298333333333333
38.9772727272727,-90.15,1067,9317,319,-119,66,16,0.29115
38.9772727272727,-89.1166666666667,1063,9317,319,-119,66,16,0.29115
38.9772727272727,-88.0833333333333,1042,9317,319,-119,66,16,0.29115
38.9772727272727,-87.05,1008,9372,321,-121,65,15,0.29115
38.9772727272727,-86.0166666666667,1006,9372,321,-121,65,15,0.29115
38.9772727272727,-84.9833333333333,975,9372,321,-121,65,15,0.29115
38.9772727272727,-83.95,968,9372,321,-121,65,15,0.29115
38.9772727272727,-82.9166666666667,946,9448,323,-124,63,15,0.437116666666667
38.9772727272727,-81.8833333333333,945,9448,323,-124,63,15,0.437116666666667
38.9772727272727,-80.85,945,9448,323,-124,63,15,0.437116666666667
38.9772727272727,-79.8166666666667,910,9540,325,-127,62,14,0.437116666666667
38.9772727272727,-78.7833333333333,903,9540,325,-127,62,14,0.437116666666667
38.9772727272727,-77.75,919,9540,325,-127,62,14,0.437116666666667
38.9772727272727,-76.7166666666667,928,9515,322,-130,63,15,0.352616666666667
38.9772727272727,-75.6833333333333,936,9515,322,-130,63,15,0.352616666666667
38.9772727272727,-74.65,945,9515,322,-130,63,15,0.352616666666667
38.9772727272727,-73.6166666666667,975,9514,318,-134,63,16,0.352616666666667
38.9772727272727,-72.5833333333333,1006,9514,318,-134,63,16,0.352616666666667
38.9772727272727,-71.55,1036,9514,318,-134,63,16,0.352616666666667
38.9772727272727,-70.5166666666667,1066,9451,313,-137,64,17,0.3536
37.9318181818182,-100.483333333333,1016,9207,317,-114,67,16,0.318766666666667
37.9318181818182,-99.45,1005,9242,319,-114,67,16,0.318766666666667
37.9318181818182,-98.4166666666667,1003,9242,319,-114,67,16,0.318766666666667
37.9318181818182,-97.3833333333333,1002,9242,319,-114,67,16,0.318766666666667
37.9318181818182,-96.35,988,9248,319,-115,66,16,0.298333333333333
37.9318181818182,-95.3166666666667,985,9248,319,-115,66,16,0.298333333333333
37.9318181818182,-94.2833333333333,977,9248,319,-115,66,16,0.298333333333333
37.9318181818182,-93.25,977,9275,320,-117,66,16,0.298333333333333
37.9318181818182,-92.2166666666667,995,9275,320,-117,66,16,0.298333333333333
37.9318181818182,-91.1833333333333,1011,9275,320,-117,66,16,0.298333333333333
37.9318181818182,-90.15,1066,9317,319,-119,66,16,0.29115
37.9318181818182,-89.1166666666667,1067,9317,319,-119,66,16,0.29115
37.9318181818182,-88.0833333333333,1036,9317,319,-119,66,16,0.29115
37.9318181818182,-87.05,1008,9372,321,-121,65,15,0.29115
