"aou","rmse_occ","rmse_pres","rmse_gam","rmse_gam_pres","rmse_rf","rmse_rf_pres","rmse_me_pres"
2881,0.0898112942761278,0.395872819843872,0.103236947719836,0.547722557505166,0.0525820040801644,0.404904583547504,0.410469796828356
2881,0.178052748123136,0.397810500383775,0.180195517530675,0.267426624916646,0.132592451506453,0.343639384371507,0.354950945918745
2881,0.09806118482504,0.348483806576255,0.11872108126891,0.515309470446985,0.0937414884401286,0.307473835904914,0.307455936736262
2881,0.179316202074782,0.461199809663956,0.0849955955497901,0.470010981181401,0.128332137482593,0.411024319722701,0.444676672313879
2881,0.189977907123036,0.394421339716521,0.16488451552504,0.500073184397454,0.142568719425986,0.332543621532908,0.382218078777257
2881,0.0831361836173978,0.358276963927628,0.120926678966816,0.36483158837328,0.0984915986588085,0.392425566674901,0.38506965864708
2881,0.126801782753841,0.460874127528906,0.189312016923779,0.478747139764211,0.11306653816104,0.490850547519304,0.491144194857281
2881,0.100674569295819,0.393351624939121,0.159102446112321,0.309048426524209,0.0878548821057291,0.341865673579448,0.368350256920004
2881,0.262272249329622,0.388735126472374,0.150687861163835,0.373875740925397,0.254201412370589,0.361673187345211,0.356380703469755
2881,0.107016128770846,0.442887379250236,0.263312269118109,0.46662225282935,0.127615243506835,0.419531272506724,0.426051976238788
2890,0.287164768965708,0.390571335571426,0.206693601436974,0.33317873289053,0.216544746412963,0.331476411200002,0.422798707325699
2890,0.253333480161337,0.299965024705825,0.29951457981946,0.323649533650797,0.218695230511286,0.253359828821619,0.403941247624798
2890,0.272609725838033,0.229977856925422,0.244598246004125,0.219668160104484,0.196261826069381,0.197361372371464,0.368223988514299
2890,0.266898340253078,0.344107035452416,0.196810658846991,0.325993344581729,0.231774356129136,0.307136609166519,0.399026661256081
2890,0.275299772359354,0.297837822104743,0.236437120491815,0.313227537356242,0.214636737380288,0.256675062771395,0.391523469544322
2890,0.251146947275761,0.278720313655988,0.274664855814845,0.307623244382951,0.228206467639189,0.231196458170387,0.396778052466464
2890,0.275525465808999,0.324725979317952,0.268579524403234,0.260832065266614,0.218400764064472,0.283880395851732,0.393637282467133
2890,0.285518986964455,0.413189255644766,0.285229748904156,0.411773856909681,0.218598488026254,0.340175354148487,0.429669945603177
