"aou","rmse_occ","rmse_pres","rmse_gam","rmse_gam_pres","rmse_rf","rmse_rf_pres","rmse_me_pres"
2881,0.054260489069423,0.19639992157587,0.0623452756967579,0.185694436367298,0.0473913755595717,0.182995839472243,0.462154378249441
2881,0.0737831273228652,0.231943150657887,0.0644241062888598,0.223450120101144,0.0707400851070338,0.217138528974476,0.484719275012712
2881,0.0955792096069656,0.250537458737991,0.0917772174910382,0.248910425446999,0.0906351748084336,0.238498113200084,0.458328347192221
2881,0.0852035785679412,0.244192400699349,0.079522272535271,0.228889470999313,0.0851838653437314,0.239276642455418,0.45560589954434
2881,0.0393562916597382,0.178184667612263,0.0503554530826752,0.177060768277051,0.0373822384617532,0.173952245934869,0.476351170647073
2881,0.031039435815396,0.208218488854897,0.0594891797550811,0.242233904564364,0.0392926230788726,0.219603489628266,0.5198429909887
2881,0.0358517756611575,0.245415697674452,0.0492168475646101,0.246200419325878,0.0399272076034803,0.234166076478139,0.521723578848082
2881,0.0671961405071522,0.250849706054788,0.070230384441759,0.231474179146323,0.0682495699254958,0.228477950995844,0.492335754238935
2881,0.0803689888183583,0.279677304542107,0.0879959444119537,0.276836788910793,0.0784720972420296,0.268649545410886,0.434683907035125
2881,0.13471028501494,0.31437019626262,0.153644186972339,0.328296715432128,0.138494973822004,0.327987591803956,0.473734151428233
2890,0.296729224285184,0.388783152352701,0.295784624796067,0.382221018136864,0.304619009806563,0.394485747954079,0.555662112249226
2890,0.337095930675201,0.417175307364406,0.333921639104077,0.407230890421108,0.33113797480385,0.408993024989729,0.559041341558963
2890,0.310962256499067,0.390029366621389,0.311191248151504,0.386974080533252,0.309663919849938,0.400646107077888,0.561347378447957
2890,0.287868052625737,0.390321335635753,0.282922960997323,0.389820476201314,0.281673221572922,0.384919774876441,0.558697165247657
2890,0.308351482112792,0.387943657637088,0.295374304697719,0.370598696738421,0.294151384774162,0.371041323312434,0.546097527128173
2890,0.347953201031822,0.409719660323127,0.335024725912992,0.398072180521127,0.332056635377038,0.39477302030548,0.5435839326831
2890,0.310050669713804,0.390798069671806,0.305221800794577,0.386062696244294,0.29315802545103,0.374770708686637,0.564841036063268
2890,0.280877579423865,0.390318315264696,0.288539604771987,0.388859992344147,0.275699970873642,0.3757151929247,0.560203836409271
2890,0.342243189195372,0.436889134326079,0.33424964704865,0.426396257806036,0.328533715446009,0.423016706801674,0.539751155135239
2890,0.33726971796524,0.429292144430612,0.322443697680562,0.420812326125909,0.326139283405029,0.419933126621447,0.545941422712301
3000,0.092814817127033,0.262597940185254,0.0908236916122349,0.265773081163827,0.0928431453612445,0.282061758474593,0.516085219815206
3000,0.0766998923918549,0.229078638381884,0.0761906935440798,0.228497438117684,0.0766158132477143,0.226387364319801,0.534718000594328
3000,0.0758653457536554,0.290789836198086,0.0784574591752057,0.288498145477626,0.0797056944725926,0.30468947120559,0.512362277196958
3000,0.0433434906924753,0.217062506204497,0.043883345789413,0.219324190531086,0.0417976720021812,0.216705578793537,0.527445807595396
3000,0.0664819019370938,0.258822110342286,0.0637440085628333,0.255022548560208,0.0714961867057113,0.255894633388311,0.505775802840793
3000,0.0460573354555421,0.316228662170758,0.0467117497729217,0.313251921535888,0.0488063926791058,0.307443236161546,0.479290161250128
3000,0.0640071724156366,0.279185655109398,0.0630952005168512,0.272690849379204,0.0610680228135717,0.267351462631114,0.471669847033669
3000,0.0752418491558133,0.246168528119466,0.0735236118793964,0.244209733305201,0.0724642901110526,0.250098904345685,0.492459631413574
3000,0.0784037085482327,0.292264711171456,0.079143435392956,0.290415122748939,0.0803814904137213,0.293368671400449,0.515703390621309
3000,0.0782877038835322,0.24994976887416,0.0794465571162176,0.246421825209621,0.0813881746624614,0.270144101368652,0.483842648649246
3120,0.194274219877667,0.281133610740481,0.263968189997502,0.283118770978233,0.194780824058384,0.306529679238354,0.441656260452632
3120,0.220750338351603,0.281280504222819,0.287086430015791,0.320806757216152,0.235945749867758,0.303237550227466,0.453383678917212
3120,0.192400421416433,0.248162432311939,0.213884724314316,0.26629081393165,0.203589095346653,0.279295619160859,0.450221372289948
3120,0.187336760576517,0.299659628777286,0.215053448762728,0.303850343583136,0.193788488914928,0.293261476843315,0.470718407268478
3120,0.153012842181773,0.30483171176243,0.222580906531851,0.327656848133205,0.132339649618397,0.312364219287586,0.440215986266213
3120,0.234600614874625,0.314808964641222,0.245040195638161,0.319023068554047,0.24374071389166,0.328740730844644,0.443103717098
3120,0.166856070824877,0.260073609066309,0.21134825451013,0.27625924057862,0.194095334416246,0.281559644648099,0.496750471942553
3120,0.162153377291784,0.242953511203025,0.179515421156859,0.227187063606171,0.143177189494472,0.226923732603444,0.434098957162143
3120,0.193183504332588,0.334928189472922,0.184035891442784,0.332513100471993,0.193422910301367,0.327476847603897,0.473369887219547
3120,0.148259140494105,0.291863784926257,0.183518254739434,0.30607354775126,0.140255244268305,0.291853266024023,0.429502466776195
3160,0.385408687049252,0.390768885462953,0.387046505554444,0.391004837428017,0.39285199429985,0.398676618183916,0.566390495298612
3160,0.356461597920598,0.3719511128644,0.351867943664846,0.36838569556437,0.336837741843198,0.356735003624315,0.554269240096634
3160,0.408868851290032,0.422285531466226,0.400085508787808,0.415280726600993,0.399611010456943,0.413765206376496,0.551244732693968
3160,0.380074211983579,0.399956175436435,0.376510860229725,0.396048936896509,0.376155206315889,0.399589028527876,0.552715136558186
3160,0.374836980891892,0.392736538942321,0.37278068762517,0.390590883824745,0.370744177811923,0.392458464176362,0.551202633800497
3160,0.378821468552052,0.391014292945275,0.372086459734788,0.389206472423484,0.367216949298151,0.383178968784307,0.559728761127114
3160,0.395583699656239,0.406080466817728,0.393735138073505,0.404247877545216,0.389744443781059,0.401895600881496,0.550262716394927
3160,0.383754676724463,0.392025962042163,0.383758165570702,0.392865945419867,0.386777766161877,0.395094308617081,0.559527828610828
3160,0.359372624722473,0.370674117633659,0.3573239340859,0.371244783750068,0.354686368111254,0.366920157446092,0.567821750078358
3160,0.380553223172384,0.387892061904515,0.385371971214969,0.388322838201409,0.376669750441716,0.383928280023176,0.568594923847111
3250,0.274552596808438,0.391105467587459,0.267638397445661,0.386833323282311,0.261030780780236,0.378219075819956,0.552441831871941
3250,0.300347838600139,0.40823424769434,0.28782293818555,0.399468443824937,0.289500331804392,0.391709164249096,0.547097505991435
3250,0.255908178221733,0.390420886937652,0.251901038152172,0.38747609769781,0.256406112414394,0.378913264768987,0.558213408080598
3250,0.277562500190226,0.389956067275648,0.278398327201061,0.388369860637109,0.279666726988668,0.382881233626959,0.550294355490881
3250,0.28220126160952,0.393997820897105,0.280141600562818,0.394930184804274,0.28021218066692,0.393516043898763,0.537395710702555
3250,0.254402443158359,0.396713475672995,0.247694555400604,0.391374354702312,0.258417862681625,0.400216611140223,0.548382671331317
3250,0.282992114827825,0.400063729201128,0.282333433189192,0.398363430748713,0.281395124463491,0.401404582635288,0.555224118256533
3250,0.28179675730621,0.410510775969537,0.275367595934674,0.413574592555399,0.276201487398399,0.404525469897105,0.551052113921259
3250,0.272211422725231,0.388484605725337,0.266168170355119,0.387392908774347,0.269032584295894,0.39395240145903,0.559188307428365
3250,0.26895648492005,0.3958956160629,0.270277750969501,0.395842117940635,0.272363473713217,0.394251023742284,0.549931615511491
3390,0.184961294963946,0.332331349577389,0.182673683401047,0.336320258316764,0.185616526178263,0.347758711808294,0.549434987393368
3390,0.184115971465934,0.367712950767252,0.197684925687976,0.359886398092935,0.179736302770522,0.346516653410861,0.533917892453875
3390,0.200139441671399,0.379727382644546,0.192320579247631,0.366975401245906,0.192894092230243,0.366610676341092,0.545974221841539
3390,0.205582576640159,0.375341557059263,0.210896218636888,0.371633506261804,0.219753168648531,0.382476801819541,0.527449206248626
3390,0.20032468515005,0.352114043591527,0.199470583502656,0.351008192792702,0.205632270055104,0.375268426006708,0.532934579400461
3390,0.171863657054961,0.345947219496849,0.174943980735826,0.340686378341561,0.17593212837297,0.341176544051426,0.548500530805817
3390,0.193710439161216,0.358302105170159,0.178595265915788,0.344747598444975,0.184500947023305,0.354126279236776,0.536674511974864
3390,0.22545042853414,0.38476076419687,0.220921858254073,0.387386517201542,0.218794990861977,0.380657964042254,0.552529743910684
3390,0.164618291596463,0.353890417169441,0.180780213876461,0.353098785343815,0.166053236619429,0.330546145967698,0.533922095832435
3390,0.206736170252184,0.399773087171705,0.219646366428672,0.409308738290552,0.210505938033559,0.396871578159665,0.537030890345886
3850,0.201883024812354,0.438442451194201,0.230830593586504,0.448565691749613,0.217841778667532,0.452318801229982,0.495579663407192
3850,0.159515802576472,0.305668453906782,0.17476793615672,0.321158646244117,0.165370926765436,0.311147581082796,0.526954974641875
3850,0.199486686610858,0.327507659238881,0.208831352395275,0.35062297391333,0.198398254719983,0.351889700327505,0.477026903449382
3850,0.173868591632314,0.425586257304346,0.170016065979378,0.414490901412339,0.168593532050742,0.414818165827938,0.543879355469133
3850,0.135013369670195,0.287700760276866,0.158145181065446,0.287274631986263,0.132808489835491,0.297634637522234,0.52736249463066
3850,0.161953374909644,0.361080638797472,0.195718710088353,0.365923073010125,0.162968865038239,0.355877218959516,0.536027073601425
3850,0.0717140111893188,0.223638694260096,0.0798739852566993,0.231776841574799,0.0787019799063377,0.220922238862301,0.483301273777561
3850,0.152897133708978,0.32606059420546,0.158766191878014,0.318325331898334,0.148504567322973,0.305844082058023,0.540968665208208
3850,0.243779072547963,0.344624337203574,0.246830497308652,0.34785387359857,0.241299209294978,0.355037384669306,0.512565269987653
3850,0.131222794770091,0.301523281406168,0.138583143291865,0.315960082788055,0.146701794902245,0.337450190157906,0.545293671047752
3870,0.312431470712524,0.447086504000276,0.310433619323795,0.445639909652453,0.290712438542371,0.431034105611721,0.55000720851095
3870,0.281017345360489,0.385484413535528,0.270549945389585,0.378370122055808,0.2613741900265,0.373917200245506,0.569002722673634
3870,0.283393189022574,0.391334555457425,0.288041398717114,0.393111071222725,0.2948270034601,0.398923356019978,0.563059568211084
3870,0.317438994123581,0.415409090211277,0.311892102762478,0.415671260774971,0.296322873328213,0.40960571957045,0.558367511647013
3870,0.302087331078101,0.396395216948019,0.288876647729836,0.391809837587771,0.29235935490477,0.385439336554007,0.566618214567198
3870,0.305044868262117,0.426496009978818,0.300787510193189,0.421904360765314,0.305501753433052,0.435574253693011,0.554993462327274
