"AOU","rmse_occ","rmse_pres","rmse_gam","rmse_gam_pres","rmse_rf","rmse_rf_pres","rmse_me_pres"
2890,0.337604876483749,0.470934850960527,0.290085191553602,0.406425634788632,0.335785964745401,0.441626230025961,0.493261136154497
3000,0.181871576908184,0.412507041626548,0.151021208500693,0.380650094425904,0.17833008524677,0.42427222365152,0.435245980835473
3160,0.201799977185458,0.250292316198829,0.180212863224035,0.231870784741542,0.200802260733987,0.249389470371532,0.275904550307644
3250,0.367268037913835,0.481108022068911,0.344836926643142,0.454470990866193,0.371938737210679,0.485358726186396,0.465952970259517
3390,0.298672916599684,0.459803428020407,0.264492344522571,0.422607771793876,0.300855815298995,0.452364216810745,0.439713762669093
3870,0.341550078121069,0.469991333203044,0.313823529336597,0.444999857096429,0.345846759054283,0.470440854876828,0.459599696829652
3880,0.211822216910735,0.404200327908673,0.177685060273343,0.352643210397241,0.198047332017859,0.383741834090344,0.384384053497291
3930,0.32523676220238,0.458784805011567,0.297575701378233,0.431816783329326,0.318075177275457,0.446829101369333,0.442644244689499
3940,0.364832034449983,0.476528800548423,0.346313475701219,0.460424629166734,0.36594917330455,0.473829575276864,0.468451298489731
4020,0.352363304162778,0.472311932849801,0.260378807603795,0.345813040309994,0.358789792115556,0.463042383742537,0.485319038093194
4050,0.383452189812415,0.457640012647609,0.356970247212557,0.432781038051533,0.38700038733978,0.461946982137106,0.456277049903324
4060,0.297294448128109,0.443447309728291,0.272765084864375,0.415433026513585,0.298492845410636,0.437815811762027,0.431092562638898
4090,0.28405635960048,0.342635336410299,0.24737940469751,0.296965337986196,0.281439582009484,0.317733678288676,0.346270233051535
4120,0.403878133935918,0.476717382540703,0.371125715622776,0.443416609207922,0.404176806307512,0.46969061012184,0.465794860158169
4230,0.376954651022441,0.489940330073726,0.344889580354627,0.442423166643545,0.377628142769276,0.479111211532025,0.47306581802174
4280,0.314963995303209,0.433489834519729,0.288176195198609,0.406493812186021,0.305523839351568,0.438764923016549,0.432366959287195
4290,0.276200673382937,0.475134178497039,0.222864889732031,0.380357090350348,0.298191812473003,0.490398128868172,0.451174361345499
4440,0.385086384396484,0.489809184750908,0.364886696424006,0.466246593868406,0.393880219396199,0.482304909195581,0.5001508161152
4470,0.312927128610471,0.466480138718906,0.268503186527384,0.426062887393553,0.309177828296143,0.440030856185836,0.441626776929301
4520,0.375185438658296,0.461764206110738,0.340740672333774,0.412462502363088,0.386773963064328,0.462855946091593,0.470068662983386
4560,0.379561948169367,0.454561133210779,0.355594174851132,0.420643481977318,0.387561527799214,0.441866293958345,0.462803230653661
4570,0.327527182073307,0.455621438602628,0.299911336727654,0.454427026001344,0.334258629916179,0.470191742786468,0.462387347752169
4590,0.253876315186026,0.404588992763194,0.214033957555708,0.382626359140405,0.257735870757679,0.405813893473271,0.41610316420228
4610,0.353610315608705,0.452370939339951,0.324028873931876,0.425783126002938,0.362816380410275,0.463407563566518,0.476104222485857
4620,0.31881122339119,0.461724856564064,0.268498484187734,0.423186920513272,0.31677935171587,0.470638316202777,0.48139282453636
4650,0.324630305785626,0.458970948050374,0.288221390066606,0.436874720516843,0.325439572453373,0.462603500178922,0.464584816815889
4660,0.285428802581195,0.441024175888269,0.269059227904107,0.430763737705173,0.293507687890372,0.444311373609606,0.458709001958021
4661,0.323755322413466,0.470181760785226,0.281465000791785,0.404091648176007,0.331458223058368,0.460469080262922,0.442650189141483
4670,0.319943891012078,0.437957012186054,0.27295244544117,0.359308102566192,0.338243038914693,0.437834068771244,0.423688897680021
4740,0.275597036213011,0.402253191662786,0.25651808944057,0.387546565080045,0.274732433349702,0.392661157262004,0.507697646194426
4750,0.279642951482232,0.411610535638116,0.229285683305206,0.37770366404578,0.292232637462106,0.405642271981954,0.452304344967899
4770,0.274949764856148,0.317595821679034,0.242163878989056,0.279979897468878,0.272212578275544,0.304876687167074,0.432742544301107
4840,0.30391239196263,0.478264910407019,0.177346710172911,0.385024647094699,0.314898881131628,0.495063384023401,0.459020237396663
4860,0.369271633591767,0.451246344729504,0.327686479392343,0.421229796365664,0.36538449320216,0.433651734993135,0.434536574840893
4880,0.242061895086849,0.308142546412269,0.216364774909539,0.273797418322806,0.243099830154483,0.301053977662164,0.33385109714789
4900,0.371511593090674,0.451358456276514,0.284539767855282,0.386723351534061,0.414699995569626,0.478011584345049,0.441349118526329
4910,0.278966000985652,0.418945656255184,0.171181360740884,0.367019791881857,0.286318983080553,0.444157673832838,0.41204537276417
4930,0.303128132995421,0.409320131035318,0.279277021943128,0.383711042661441,0.299206645998144,0.400064372729892,0.459482805546571
4940,0.351762984271902,0.452725445077096,0.31079970430375,0.425030243926646,0.359502280621856,0.463844572487778,0.50317530207362
4950,0.360875936885889,0.435415140197286,0.333879507799704,0.40508100675568,0.360286256198516,0.427329403525575,0.45553645434926
4970,0.228494249620613,0.415642807832962,0.182052887586459,0.37171024408173,0.233208187303635,0.429835530106851,0.526402357856146
4980,0.265580180848003,0.351736208578432,0.243327272874254,0.326105032199284,0.267974187296826,0.343241392813256,0.436981306832836
5010,0.319461702643951,0.438058248507824,0.293222541636015,0.391264043192818,0.319536768179517,0.42479535002343,0.492792312862049
5011,0.260366704676119,0.416918133609945,0.224431216991221,0.361534318115085,0.266519170636112,0.40205089366287,0.468909745133225
5060,0.370135620668044,0.491907807441823,0.344749367325778,0.45033621387219,0.389291728656445,0.495415713995631,0.483809745895845
5070,0.315196413564143,0.415380724348639,0.283261340051313,0.367872039406416,0.31577273864493,0.399566332349856,0.424735965745631
5080,0.35255202274647,0.490593085832075,0.297226283633718,0.468198337524611,0.354111061483289,0.507167511450984,0.493433232676385
5100,0.317386145094545,0.453954393169035,0.270937616483768,0.433285820931394,0.323447918541319,0.464440067763634,0.501496786646509
5110,0.305299336290874,0.383457280300242,0.274676307823113,0.349786047760249,0.309309433579538,0.376444182208185,0.427561810285329
5120,0.26652261839057,0.436497306885806,0.168299588138797,0.416939904839338,0.28676134898538,0.461415863733934,0.441730182196003
5140,0.262239618682356,0.454660114856226,0.204304153199322,0.384193668906063,0.272093909993617,0.438083356958537,0.464604499343056
5170,0.34918307727368,0.472186976413236,0.281067136435116,0.434435872478459,0.35108254791358,0.474554909874801,0.462067080579613
5180,0.339275210167329,0.454821635952511,0.151353098696324,0.350600687106657,0.36061265933514,0.485194621558953,0.44674232157239
5190,0.357771815410786,0.482436673066801,0.339694396438198,0.455035829682056,0.365472469035018,0.469144897084051,0.470520517469763
5210,0.257557810259264,0.417048572602057,0.216371904706017,0.380841544855316,0.266922404696878,0.427310092150738,0.424579267706484
5290,0.298254064264976,0.396065947055762,0.278163391157701,0.369083275854406,0.301193185617815,0.385577634435695,0.421260627586303
