"AOU","rmse_occ_notrans","rmse_pres_notrans","rmse_gam_notrans","rmse_gam_pres_notrans","rmse_rf_notrans","rmse_rf_pres_notrans","rmse_me_pres_notrans"
5540,0.309171708693212,0.362016302402521,0.0499449374709602,0.000245499993085699,0.297804913077376,0.337900114633047,0.358275641626124
5580,0.288816817783075,0.33535169295823,0.0640497874695933,0.218792078848206,0.286316343210409,0.340561566088802,0.336365085868233
5600,0.289328558781252,0.312825586103818,0.200071427436861,0.236597060235659,0.225731622071205,0.263359816631913,0.378008284898039
5610,0.290473701740371,0.367613159915649,0.145766115223241,0.0326688521924475,0.286337451075074,0.363303876835205,0.374428514374727
5620,0.35160540285501,0.392138052698616,0.160703513774291,0.334119617776295,0.320936820825697,0.370991121258981,0.367799085040418
5630,0.319235167146947,0.355820445014262,0.227140572123862,0.276654182947561,0.259608062497016,0.315642306010765,0.386269323230269
5730,0.31754487951032,0.397370195223682,0.0723503021246912,3.06897846937961e-07,0.297698317002098,0.386147838262846,0.374758953589181
5780,0.343714283064808,0.44383041676199,0.0737581102455393,0.000129384804380162,0.309174084429182,0.442587548632078,0.385643023352268
5810,0.28579634722858,0.314589455427082,0.223954668191798,0.256238727168347,0.227293869834163,0.268812714870514,0.388524073286332
5830,0.285073087747843,0.365024570881568,0.213545662516076,0.337302701815141,0.294367171252429,0.375858864165461,0.373090625855064
5840,0.325918177003987,0.410979175918611,0.23778367119164,0.34100273741366,0.297062600141892,0.388097551419561,0.378989727495956
5850,0.364509123678919,0.439199087699965,0.192218578798502,0.344807386739782,0.331715258620306,0.406922407293522,0.40390437201695
5870,0.245235061514783,0.286022407839853,0.183345522820517,0.254957381454859,0.204534514309339,0.261714782367628,0.323308865743611
5880,0.377236183307937,0.441108120043238,0.291149671958529,0.394042108755511,0.36063169975428,0.423784473936424,0.427340322734283
5900,0.334793573445633,0.38132879521017,0.181035521627582,0.346241065314699,0.369893342569658,0.423428707512947,0.382074901644111
5930,0.153357394446052,0.171934073570627,0.0532228954735542,0.0016516574376757,0.132823856715544,0.157559848273847,0.363880546267556
5950,0.277876054514389,0.337414823533333,0.196261824442805,0.244256838534148,0.231298149963909,0.293734762117192,0.356981038414628
5960,0.310133731718371,0.399110515116358,0.251668222602659,0.368511434935037,0.308297331190845,0.419787035117085,0.399614972545346
5970,0.326364968269312,0.391229591397967,0.218684195337104,0.247153207610595,0.251774792153067,0.332183181113232,0.390129814235734
5980,0.245020796626929,0.263249195557985,0.124268107504657,0.153956817910412,0.14575502963402,0.194008892010413,0.342771476182658
5990,0.337406714662579,0.449285086456449,0.285727130035208,0.41416737740187,0.345472484970468,0.454534976008329,0.417861739606844
6010,0.305377735672629,0.383975369948038,0.0594587584312848,7.87771743602327e-08,0.322210208324595,0.423562113904149,0.389039030402953
6040,0.267932375915034,0.378104173771205,0.185068045357338,0.29481626568816,0.237918349959383,0.354723711925912,0.378001835039064
6050,0.305942665774121,0.41701812149888,0.0924315834509106,0.257568380102814,0.252067162086016,0.389062702853479,0.314966955889176
6070,0.304721448344734,0.366304311616861,0.223564800031828,0.32448751842605,0.300369747093065,0.372239895028618,0.387749843776808
6080,0.30930278713959,0.405436437559771,0.224680278866818,0.321926745016699,0.26952749375579,0.379040713281922,0.3964851486036
6100,0.323979977176918,0.404579865111141,0.192181615534287,0.266910251256722,0.251699712503552,0.33000585084501,0.37770256622174
6110,0.30337698939026,0.396928167533453,0.247947339959762,0.331487623196836,0.265994279238392,0.354022247076209,0.371519024328867
6120,0.377125414403596,0.485287827324193,0.337857042996528,0.447280023240006,0.354674449207536,0.457365066700574,0.470695734392711
6130,0.269242783969561,0.301982549696495,0.226073425557805,0.271080009633624,0.238401359979106,0.283622921927309,0.391282230316721
6140,0.303275265911042,0.374955479512845,0.24242298971105,0.328306128339592,0.252309469378394,0.35184459845272,0.389618282386119
6150,0.343230271884822,0.440460006068038,0.27552577614991,0.39719735765059,0.332905035880822,0.445705824797554,0.433261265595769
6160,0.260325314035724,0.394702981393436,0.226220729213841,0.352124488926945,0.25247127243348,0.384908374030166,0.442088556529329
6170,0.302340952174499,0.477228030919982,0.262289668149723,0.425482112260653,0.274233855209611,0.44208705544254,0.449799004308749
6190,0.23199984614271,0.280484742123252,0.194771512790435,0.254001523134036,0.212463640585684,0.26764832408616,0.366151691215593
6220,0.241992542524063,0.35879777761412,0.203408772649334,0.321162354310181,0.226142609205519,0.351822730352818,0.335589762651492
6240,0.252772648635475,0.305045319304307,0.19592501071722,0.269693515209637,0.219419389070717,0.293621548665316,0.368840026701029
6270,0.355723670045956,0.412668476474101,0.296535118963355,0.359651874825017,0.287193732598998,0.34398180362697,0.398861549170136
6280,0.325919497908252,0.453529433007159,0.262078872295118,0.383509732214621,0.290974117923541,0.428186727061563,0.432174205074639
6290,0.305311668736543,0.423941978787178,0.21821068351788,0.352726504017563,0.280764666839088,0.413623531801533,0.418499891180236
6291,0.3372615010297,0.421949919253114,0.0658835365537164,4.57086390241718e-07,0.344982285964817,0.421317046201658,0.381918718101686
6292,0.394772338996886,0.469437004822691,0.0666666020402506,0.403652519241003,0.420444671348062,0.504172563615728,0.423919546235604
6310,0.243653497451072,0.311972312835758,0.179921577794594,0.243941966976157,0.220842390063073,0.287716520291126,0.344719624285313
6330,0.284566601944402,0.387586925675674,0.0965961892906487,1.99691503006565e-06,0.232189829909167,0.348685125298054,0.363171586467485
6360,0.309535722615509,0.419380213591543,0.264681071948811,0.381335214309435,0.293382225082805,0.414072152566269,0.418514303063203
6370,0.243065187576452,0.35067993535542,0.15657490992449,0.288176541291325,0.237376388371906,0.340140086204122,0.349844281009606
6390,0.295823574017629,0.442888295804813,0.205532709738108,0.371989052138267,0.283556625239564,0.436431045987447,0.443170674217706
6410,0.248434655284166,0.404048416669886,0.172654295074105,0.313408650663995,0.212937366436516,0.359376890522005,0.410604573611991
6420,0.150083821933682,0.201655701112022,0.0577700785532342,0.001761094265208,0.151002757945812,0.20829960889512,0.228395133879646
6450,0.346068806080657,0.424449215418328,0.196454557378244,0.347888438908111,0.285726587234649,0.387881802320569,0.367192211887585
6460,0.333434635830291,0.40038772142387,0.199098582767105,0.20585773819083,0.292606557568759,0.381739666174829,0.372958849141368
6480,0.346026423110128,0.454402527376751,0.264282277484264,0.382817050335787,0.305434492008737,0.429265207834273,0.439385095175095
6520,0.314908102972928,0.372577949698007,0.269118671282171,0.341332191287807,0.279338051934188,0.351021389396376,0.395279485242368
6540,0.289809680270356,0.414099904507248,0.188527600743496,0.344703695364869,0.28963721918224,0.411614406509015,0.416013484248189
6550,0.239297362256627,0.298380266970207,0.125555739935246,0.228959590142995,0.212868379422671,0.28535970285853,0.289872777762322
6570,0.331363395939561,0.435530371907398,0.183901875384321,0.292940831164892,0.300549242686252,0.395170399377166,0.372566093824878
6580,0.203407547975485,0.330584224749353,0.0708458631207768,0.292663467335369,0.212812259759181,0.344146750551576,0.367917831943313
6590,0.227869564525951,0.286003058496179,0.134250717776668,0.216543922662908,0.2354558626261,0.296346936487508,0.358292747677778
6620,0.310587723925046,0.412131325979836,0.214132037582571,0.318994013013223,0.307992043973648,0.415445303203422,0.385593680720532
6630,0.308728853912857,0.424799136296318,0.242432590326597,0.376420140610895,0.304630494330874,0.42609072329216,0.417218705096043
6650,0.320875419963352,0.429481744311081,0.147639974744444,0.289972091645652,0.335047869165112,0.447836818918512,0.429333518928997
6670,0.317101461655948,0.380215752777588,0.231176834355856,0.322841640966401,0.295223838216834,0.367573194146127,0.369189990076764
6680,0.365624486036077,0.443877918806264,0.0773767640300185,4.5627783634797e-07,0.397655913540707,0.491612351737689,0.425040898157122
6710,0.348917922620297,0.419980193021431,0.257656928196859,0.342169084010202,0.3165804053739,0.401822388097992,0.412771399526865
6730,0.350009719427115,0.45387836931593,0.238646435074342,0.279610801524616,0.315503793304763,0.409032098373569,0.392828758159302
6740,0.289254420226715,0.328409332966847,0.225704946135742,0.276936336431959,0.259129930703959,0.316553656356076,0.378084640724131
6750,0.29113247882409,0.406803658117743,0.239250373171875,0.379737888277173,0.31219328639406,0.428548473238375,0.385901688736515
6760,0.252868260270976,0.391917636768748,0.205078782531533,0.356374675164175,0.237051283429393,0.38574728842857,0.412766903294306
6770,0.299869668992601,0.443271716825433,0.233388625774406,0.382108799730446,0.262726136134177,0.426153733445076,0.41622471060252
6790,0.323024198033181,0.445198629617441,0.164229885442815,0.0021490207153525,0.280992671567829,0.405195559016765,0.391041178199541
6800,0.332151521483098,0.378288484655367,0.218466004383153,0.355040560885115,0.346977440382432,0.40877842989608,0.376814286701513
6810,0.246694405137134,0.303367952187469,0.193575601271824,0.25904181476129,0.213226061359884,0.27421628065779,0.369104634781693
6830,0.316713162444942,0.405135477032963,0.241790454187242,0.33450073399434,0.25531218114805,0.350866618278995,0.376086971280136
6840,0.323203061640142,0.400311149316263,0.278848158592547,0.376895996712211,0.312950058619427,0.405723079918171,0.402114484116671
6850,0.301719331322346,0.422113662225594,0.208463062563876,0.378482694995527,0.312513975641821,0.450647036709485,0.399186505423627
6860,0.273855764226176,0.418545469883504,0.146528493378418,0.278795813833236,0.281305339495808,0.425916501370723,0.436532542454769
6870,0.284775035794625,0.363048805465531,0.238101971242127,0.328149126395625,0.260277111254826,0.342057346570009,0.365739341658598
6882,0.35493704788064,0.39666823363855,0.307010340856304,0.363520609024432,0.31020192898762,0.357712318710618,0.41485095125287
7020,0.352023816941661,0.426406814396444,0.0735145990491145,0.308725512196917,0.365553202049154,0.438937460184986,0.400704362410814
7030,0.223756257249638,0.254362452049745,0.161467210495657,0.215895184200807,0.188770376670318,0.230222925363766,0.310360939897437
7040,0.283444032557369,0.342988516663667,0.218088265060403,0.283510675542773,0.235545544716736,0.318411930237273,0.378552273032804
7050,0.279155630360773,0.334287164942494,0.208455160872826,0.277325802196395,0.222997483949126,0.304360113289821,0.385307091081849
7150,0.313961594646399,0.427433436927643,0.253514661712171,0.383794975636324,0.3204712984261,0.435593840699007,0.41022602366687
7170,0.197286170388238,0.317666310173628,0.0622890716764165,0.310722901901921,0.207642721210796,0.336800879111386,0.488808625670549
7180,0.1959519401606,0.255919985570984,0.129371298811262,0.223777657057591,0.158851712704255,0.255886851941502,0.367661192108701
7190,0.367932785902019,0.449628370355465,0.254211934590152,0.256690903629322,0.329747265516382,0.421559693296066,0.399483197803444
7210,0.333527277006656,0.385546608324199,0.270139293711161,0.335919168342425,0.287356908384854,0.351509995286558,0.405027580508978
7222,0.291017647743276,0.382291773198198,0.146586275964124,0.262727005898239,0.233941608777971,0.317807574758135,0.311007380410058
7240,0.235552612132634,0.34640894993117,0.144620680691343,0.297779955323165,0.226058722223326,0.352123030626622,0.333786620794946
7250,0.252520365826086,0.319453549934591,0.174362958392618,0.255579361502834,0.211970929350936,0.292677450108985,0.354866021839295
7260,0.231372343374772,0.346967152320959,0.181090915931191,0.305976801852436,0.204747065601641,0.320435321202925,0.344151454980622
7270,0.345467555088561,0.440855488355524,0.251336038378922,0.354447517861041,0.260276423395821,0.359110655944189,0.381797656968367
7280,0.329875224506678,0.431254793472777,0.260755645845189,0.352321138889708,0.292283583404871,0.403150892273048,0.395312250875786
7290,0.32499916222507,0.413131928504475,0.115357044549804,0.32692298810571,0.302356616178561,0.424199041304384,0.390193659364477
7310,0.221564983113271,0.252584691509933,0.137915576624037,0.173198280726203,0.182764828772185,0.250448996005504,0.379005904692826
7350,0.319529341862915,0.382263201263593,0.22472318584188,0.299750205106486,0.237959660470455,0.311883615210121,0.385350190374244
7360,0.201421416344307,0.213600599229546,0.133911518410146,0.182107866830764,0.192186008078646,0.203666975761003,0.371254665452037
7380,0.338754944304898,0.414968032162138,0.246890490916108,0.408666345131982,0.356509748080426,0.44124009524185,0.398345627817279
7430,0.24762841087475,0.372848582455361,0.161399489873681,0.321784841294929,0.25207097123742,0.389191184949243,0.377692338514977
7480,0.273294634433906,0.340488502290418,0.200153095896691,0.27660715858751,0.253908498322636,0.340353064751578,0.314416180114738
7490,0.323082613259362,0.388979002387879,0.252489160449346,0.359986302681217,0.310475987777768,0.376126033633287,0.361731180386903
7510,0.311210782404576,0.405888742490008,0.263779351728627,0.357763931063781,0.28192009413519,0.382078031584817,0.397087901587696
7540,0.27114156575556,0.40255186835088,0.168899270009141,0.379315927898798,0.273163106983401,0.414444251696336,0.39164809602389
7550,0.266984370670126,0.328700308531358,0.187626319150747,0.253651584030445,0.217449684226727,0.293632685048451,0.384434190658022
7560,0.329630583232688,0.39299001053784,0.24295376887867,0.301593963831954,0.285800133817621,0.362960751135504,0.387145219992918
7580,0.356038286533959,0.424403051042979,0.244304364893846,0.363481607882594,0.328276092897915,0.413848170992481,0.408096364271393
7590,0.366936676689393,0.433763112864689,0.306913208130575,0.39911092026388,0.338170654460426,0.411298656791319,0.414044043170685
7610,0.175251043473186,0.199568155964119,0.126359286548431,0.147450073872341,0.154623855551862,0.186538523475164,0.373033512134651
7630,0.299477154505699,0.351723170919057,0.0588385384502175,6.22329618591169e-07,0.338273314810014,0.40382319570107,0.363354792692082
7660,0.260340290695019,0.302973250366212,0.199109158824766,0.268995903733648,0.212386634382861,0.274379792954047,0.384978785139924
7670,0.352737693230006,0.447333930227603,0.115562682273414,0.358923664162144,0.320041119153001,0.430757478919002,0.404992255681395
7680,0.323392330695381,0.415480593482589,0.242735052980934,0.37489296502226,0.308748762460883,0.404717191754316,0.388567084881492
