"aou","rmse_me_pres"
2881,0.597328667585445
2881,0.546644269569702
2881,0.596153517060269
2881,0.64227332167251
2881,0.549114471427637
2881,0.579900205995045
2881,0.64732391942074
2881,0.606168497385354
2881,0.624553119445607
2881,0.581881447642945
2890,0.434447220548635
2890,0.481740894632913
2890,0.411693223263483
2890,0.476112221539518
2890,0.47091934732795
2890,0.381874572829621
2890,0.441276688482437
2890,0.517227925673762
2890,0.428616405781245
2890,0.517681352589373
3000,0.556618408548237
3000,0.675166991749233
3000,0.600136365639566
3000,0.60183170035969
3000,0.51540235130336
3000,0.679363776006568
3000,0.664715384241311
3000,0.621493441480854
3000,0.545921285517223
3000,0.648634187078011
3120,0.501979445760907
3120,0.564116938585259
3120,0.377483677118163
3120,0.554276257347216
3120,0.539877539698683
3120,0.478812247378571
3120,0.589390061345777
3120,0.506881377154713
3120,0.574396826417833
3120,0.564817916335131
3160,0.426287800029932
3160,0.401481343222364
3160,0.427044102307132
3160,0.399504490081227
3160,0.412372873502867
3160,0.438872769681779
3160,0.37656381778512
3160,0.392161274033563
3160,0.424948091634424
3160,0.411785699814409
3190,0.433211804424359
3190,0.291974837071979
3190,0.452754063766873
3190,0.534693638479913
3190,0.329907660755967
3190,0.247038112331351
3190,0.313298358725436
3190,0.30309950769661
3190,0.388063442266508
3190,0.430487584642657
3250,0.379500019590179
3250,0.409208115169368
3250,0.431171541782669
3250,0.455704372467142
3250,0.421723280824787
3250,0.383675584073057
3250,0.410512542173037
3250,0.390526641613199
3250,0.419922775680936
3250,0.454755948307654
3390,0.540601124594788
3390,0.490323847711015
3390,0.485555392113708
3390,0.495536252364568
3390,0.533630473643633
3390,0.503401195839959
3390,0.516386667879605
3390,0.546072838582209
3390,0.553287287850915
3390,0.490908753779352
3850,0.54909888929308
3850,0.337342308309246
3850,0.516301101333071
3850,0.534510756090382
3850,0.362126252240607
3850,0.463931838898482
3850,0.586552562906762
3850,0.463211305605066
3850,0.419903251072634
3850,0.608877589200256
3870,0.404485109154389
3870,0.418300405947922
3870,0.44331865083789
3870,0.387725665607419
3870,0.361791497054386
3870,0.385701694905281
3870,0.393581272464277
3870,0.43212865777715
3870,0.443237164770201
3870,0.413691891134644
3880,0.524265693006764
3880,0.561620091094972
3880,0.499013590542024
3880,0.513043322430409
3880,0.530281835508608
3880,0.540129199898438
3880,0.492701743779777
3880,0.510073013876306
3880,0.489086469139984
3880,0.477967483404509
3930,0.456161870505101
3930,0.420488259468651
3930,0.445787617685973
3930,0.35711497565727
3930,0.421321935441388
3930,0.381872648748903
3930,0.447086178959832
3930,0.466300527539698
3930,0.466927249635834
3930,0.402585995576246
3940,0.366215247394128
3940,0.372987642071608
3940,0.398656174444332
3940,0.399955606953952
3940,0.410862841565846
3940,0.372659430312337
3940,0.397937476847445
3940,0.414871665033537
3940,0.398145545058323
3940,0.367181088062095
3960,0.452318929651803
3960,0.539033698559659
3960,0.153098117208158
3960,0.416193412659313
3960,0.589825083326875
3960,0.242032477880597
3960,0.314874305034897
3960,0.401906392600568
3960,0.177850956074425
3960,0.368038918922688
4020,0.466368433847825
4020,0.562748751121987
